cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
1520,2014,789837.0,20799.0,769038.0,368338.0,452704.0,377545.0,75159.0,337133.0,307825.0,7076.0,478936.0,-3831.1200000000003,14512.88,14828.88,-11268.0,585474.0,255506.0,-986271.0,693879.0,356746.0,-7436.879999999999
15253,2014,18601642.0,411422.0,18190220.0,7291871.0,15602782.0,861355.0,14741427.0,2998860.0,6031876.0,-57175.0,8279559.0,-216214.84000000003,362536.16,725320.1599999999,-635926.0,804439.0,-7826.0,-932928.0,3448793.0,449933.0,-419711.16
15369,2014,4383038.0,282700.0,4100338.0,388960.0,2815891.0,7339742.0,-4523851.0,1567147.0,311554.0,3228933.0,1500424.0,6149.92,3216994.92,26035.92,18088.0,1200589.0,-3168853.0,899162.0,8624189.0,7057042.0,11938.08
15458,2014,267345.0,452048.0,-184703.0,137015.0,332155.0,1533478.0,-1201323.0,-64810.0,276388.0,-72794.0,863873.0,-17300.56,-39210.56,5981.439999999999,-50884.0,597955.0,0.0,-544630.0,1016620.0,1081430.0,-33583.44
15539,2014,22657862.0,10185.0,22647677.0,4862395.0,12724591.0,11589335.0,1135256.0,9933271.0,4185609.0,2224877.0,12308947.0,-238122.74000000002,2687115.26,1239124.26,-700361.0,1684338.0,-639313.0,-373020.0,21512421.0,11579150.0,-462238.26
1562,2014,136888.0,0.0,136888.0,90508.0,54849.0,4204071.0,-4149222.0,82039.0,39213.0,318867.0,116297.0,350.88000000000005,318185.88,11700.88,1032.0,699810.0,-167248.0,-466738.0,4286110.0,4204071.0,681.1199999999999
15652,2014,66036.0,19017.0,47019.0,42065.0,1054127.0,8556561.0,-7502434.0,-988091.0,26983.0,776886.0,942.0,0.0,776886.0,-57175.0,0.0,713573.0,-135615.0,-675133.0,7549453.0,8537544.0,0.0
1597,2014,364071.0,0.0,364071.0,66728.0,63067.0,221908.0,-158841.0,301004.0,61732.0,-51613.0,3389.0,-865.3000000000001,-49933.3,62895.7,-2545.0,745027.0,-306666.0,-108513.0,522912.0,221908.0,-1679.6999999999998
16101,2014,7205852.0,33149.0,7172703.0,4691211.0,4147449.0,3071892.0,1075557.0,3058403.0,2270869.0,-177884.0,2150998.0,-3032.1200000000003,-171998.12,-37839.12,-8918.0,223262.0,-184849.0,-48776.0,6097146.0,3038743.0,-5885.879999999999
16292,2014,36103735.0,0.0,36103735.0,17488245.0,20413792.0,1017180.0,19396612.0,15689943.0,9569126.0,267670.0,29006843.0,-336837.32,921530.6799999999,2788915.68,-990698.0,8486454.0,-260523.0,-6266802.0,16707123.0,1017180.0,-653860.6799999999
16306,2014,6791026.0,2073.0,6788953.0,3208483.0,4949257.0,656911.0,4292346.0,1841769.0,3155345.0,-418218.0,1617041.0,-71415.98000000001,-279586.98,-470180.98,-210047.0,647183.0,-701093.0,-452.0,2496607.0,654838.0,-138631.02
16497,2014,341332.0,6455.0,334877.0,8224.0,104108.0,35849395.0,-35745287.0,237224.0,22991.0,-5474271.0,0.0,-858.5000000000001,-5472604.5,-48117.5,-2525.0,1253485.0,-938158.0,-781255.0,36080164.0,35842940.0,-1666.5
16632,2014,689142.0,497604.0,191538.0,289442.0,666306.0,509355.0,156951.0,22836.0,321625.0,-22945.0,367488.0,-13113.800000000001,2511.199999999999,-559.8000000000011,-38570.0,590533.0,-694571.0,-16227.0,34587.0,11751.0,-25456.199999999997
16659,2014,22420409.0,0.0,22420409.0,15738105.0,16420961.0,103149.0,16317812.0,5999448.0,15836279.0,-27163.0,0.0,307999.2,-625043.8,278307.2,905880.0,32180.0,-17834.0,-191467.0,6102597.0,103149.0,597880.8
1694,2014,205123.0,712958.0,-507835.0,178753.0,22980.0,7439394.0,-7416414.0,182143.0,9280.0,7392.0,32648.0,5887.1,-4035.8999999999996,258.10000000000036,17315.0,-19784.0,-48843.0,55496.0,6908579.0,6726436.0,11427.9
16993,2014,1094219.0,0.0,1094219.0,197903.0,413665.0,216919.0,196746.0,680554.0,81430.0,-23491.0,151102.0,24063.84,-70203.16,-73875.16,70776.0,54520.0,-10315.0,-100854.0,897473.0,216919.0,46712.16
17329,2014,13620546.0,0.0,13620546.0,3284956.0,7965597.0,859567.0,7106030.0,5654949.0,1954081.0,58678.0,6472496.0,-117741.66,287235.33999999997,1611662.34,-346299.0,177040.0,-274675.0,-46377.0,6514516.0,859567.0,-228557.34
17418,2014,6998.0,23984224.0,-23977226.0,175.0,23.0,6754419.0,-6754396.0,6975.0,23.0,1546419.0,0.0,269.28000000000003,1545896.28,-751.72,792.0,55347.0,4218.0,-44862.0,-17222830.0,-17229805.0,522.72
17450,2014,15714173.0,0.0,15714173.0,2614330.0,13563893.0,4052732.0,9511161.0,2150280.0,8914124.0,1383105.0,3666224.0,-437844.52,2233038.48,-1017515.52,-1287778.0,-12271000.0,-18724000.0,-193000.0,6203012.0,4052732.0,-849933.48
17493,2014,96711.0,0.0,96711.0,96711.0,250950.0,0.0,250950.0,-154239.0,250950.0,-10.0,0.0,-11867.7,23027.3,-494535.7,-34905.0,41415.0,-99739.0,106821.0,-154239.0,0.0,-23037.3
17558,2014,36626.0,46832.0,-10206.0,36626.0,199812.0,99181.0,100631.0,-163186.0,0.0,-2223688.0,0.0,-9422.42,-2205397.42,-323562.42,-27713.0,249273.0,-271595.0,-21651.0,-110837.0,52349.0,-18290.58
17639,2014,32695111.0,0.0,32695111.0,11174415.0,17373077.0,0.0,17373077.0,15322034.0,9123256.0,-517573.0,19498165.0,-99542.48000000001,-324343.48,1739648.52,-292772.0,-82982.0,-86530.0,265295.0,15322034.0,0.0,-193229.52
17671,2014,73065288.0,0.0,73065288.0,15517368.0,28115193.0,0.0,28115193.0,44950095.0,16011006.0,-341853.0,34999969.0,-123078.3,-102936.3,5175575.7,-361995.0,73214.0,-65850.0,-115859.0,44950095.0,0.0,-238916.7
17892,2014,2162126.0,156692.0,2005434.0,353662.0,732965.0,10450761.0,-9717796.0,1429161.0,301079.0,1349693.0,1003545.0,-8665.24,1366513.76,108379.76,-25486.0,358050.0,-104902.0,-266624.0,11723230.0,10294069.0,-16820.760000000002
17914,2014,3237852.0,0.0,3237852.0,345393.0,4066143.0,942118.0,3124025.0,-828291.0,1110907.0,1000600.0,329046.0,-42302.12,1082715.88,-2141572.12,-124418.0,968682.0,-271100.0,-309584.0,113827.0,942118.0,-82115.88
17922,2014,139513.0,0.0,139513.0,21825.0,3999.0,357949.0,-353950.0,135514.0,1638.0,91559.0,0.0,212.50000000000003,91146.5,-422.5,625.0,109845.0,-76088.0,-39279.0,493463.0,357949.0,412.5
17973,2014,15486180.0,4257.0,15481923.0,1450571.0,4039772.0,43717.0,3996055.0,11446408.0,945905.0,-70321.0,3774475.0,-8491.84,-53836.84,1017084.16,-24976.0,191556.0,77940.0,-269051.0,11485868.0,39460.0,-16484.16
18287,2014,121609.0,258410.0,-136801.0,89867.0,47796.0,0.0,47796.0,73813.0,40677.0,876188.0,16656.0,989.4000000000001,874267.4,3064.4,2910.0,918241.0,-418849.0,-493253.0,-184597.0,-258410.0,1920.6
18350,2014,4250450.0,207946.0,4042504.0,937899.0,2885962.0,2483433.0,402529.0,1364488.0,1516876.0,-467932.0,3205007.0,-26728.08,-416048.08,501227.92,-78612.0,545863.0,2562330.0,-3463735.0,3639975.0,2275487.0,-51883.92
18376,2014,7142139.0,0.0,7142139.0,1434367.0,1913527.0,4374893.0,-2461366.0,5228612.0,475304.0,780562.0,1102788.0,4042.9400000000005,772713.94,371883.94,11891.0,4143186.0,-9343033.0,4875582.0,9603505.0,4374893.0,7848.0599999999995
18414,2014,731419.0,38336.0,693083.0,484049.0,649263.0,6793052.0,-6143789.0,82156.0,522925.0,-2017881.0,1280021.0,-11218.640000000001,-1996103.64,-38104.64,-32996.0,646072.0,-357680.0,-147854.0,6836872.0,6754716.0,-21777.36
18465,2014,19480382.0,0.0,19480382.0,9502357.0,11753787.0,236041.0,11517746.0,7726595.0,5692082.0,85060.0,67736298.0,-151438.38,379028.62,1545181.62,-445407.0,984737.0,-652321.0,-352543.0,7962636.0,236041.0,-293968.62
18660,2014,35098816.0,132276.0,34966540.0,9214704.0,25714304.0,0.0,25714304.0,9384512.0,7417104.0,-229.0,17305942.0,-370414.36000000004,718810.6399999999,1605482.64,-1089454.0,-924943.0,-3043.0,6946.0,9252236.0,-132276.0,-719039.6399999999
18678,2014,110183994.0,41204.0,110142790.0,49318368.0,83481200.0,225783.0,83255417.0,26702794.0,42557683.0,-26016.0,28247099.0,-1597150.34,3074334.66,2040618.66,-4697501.0,15895673.0,-4768077.0,-13143763.0,26887373.0,184579.0,-3100350.66
18708,2014,621896.0,2426484.0,-1804588.0,291467.0,148647.0,0.0,148647.0,473249.0,71634.0,4985.0,258829.0,5850.040000000001,-6370.959999999999,6140.040000000001,17206.0,1275434.0,-1589877.0,788749.0,-1953235.0,-2426484.0,11355.96
18724,2014,10598919.0,0.0,10598919.0,948974.0,1660924.0,9553229.0,-7892305.0,8937995.0,1214912.0,-43138.0,0.0,-29549.06,14221.939999999999,158842.94,-86909.0,-376935.0,-209004.0,333145.0,18491224.0,9553229.0,-57359.94
18775,2014,26399953.0,998535.0,25401418.0,1667918.0,22002825.0,11200899.0,10801926.0,4397128.0,2685286.0,-720293.0,5731119.0,-329169.30000000005,-81317.30000000005,161951.69999999995,-968145.0,-35422.0,-13989.0,96969.0,14599492.0,10202364.0,-638975.7
18821,2014,17223176.0,69942.0,17153234.0,2531046.0,13552963.0,40079140.0,-26526177.0,3670213.0,4514031.0,2406427.0,7397194.0,-304461.16000000003,2997439.84,1940705.8399999999,-895474.0,562871.0,-337698.0,-264726.0,43679411.0,40009198.0,-591012.84
18953,2014,16107174.0,1066512.0,15040662.0,1953831.0,11698336.0,2441229.0,9257107.0,4408838.0,1623316.0,223337.0,2454518.0,-258755.64,725627.36,459152.36,-761046.0,110387.0,-2733.0,-111437.0,5783555.0,1374717.0,-502290.36
18970,2014,17673814.0,587480.0,17086334.0,4424012.0,11770939.0,5163697.0,6607242.0,5902875.0,4548918.0,-1556960.0,11765343.0,-84367.26000000001,-1393188.26,373597.74,-248139.0,-172465.0,1011806.0,-611318.0,10479092.0,4576217.0,-163771.74
19062,2014,5473319.0,0.0,5473319.0,1200089.0,2547135.0,3991077.0,-1443942.0,2926184.0,525744.0,11082997.0,84591.0,-69329.06000000001,11217576.94,357916.94,-203909.0,1726941.0,318990.0,-2065218.0,6917261.0,3991077.0,-134579.94
19100,2014,2653754.0,0.0,2653754.0,948876.0,2257971.0,4695930.0,-2437959.0,395783.0,1005819.0,209826.0,3452231.0,-31909.680000000004,271768.32,158588.32,-93852.0,36851.0,0.0,-35627.0,5091713.0,4695930.0,-61942.31999999999
19305,2014,179564.0,8415738.0,-8236174.0,110965.0,72463.0,107937.0,-35474.0,107101.0,6758.0,213864.0,0.0,1371.9,211200.9,-15376.1,4035.0,-3815679.0,13322560.0,-9533052.0,-8200700.0,-8307801.0,2663.1
19313,2014,12231380.0,0.0,12231380.0,3342489.0,9042898.0,17812.0,9025086.0,3188482.0,3319770.0,17496.0,10557279.0,-68263.5,150007.5,-45372.5,-200775.0,-28834.0,23234.0,-77703.0,3206294.0,17812.0,-132511.5
19330,2014,5494972.0,0.0,5494972.0,663420.0,4061156.0,6582301.0,-2521145.0,1433816.0,1337022.0,662831.0,1728191.0,-101278.18000000001,859429.82,-411699.18,-297877.0,87575.0,-47557.0,-80992.0,8016117.0,6582301.0,-196598.82
19348,2014,1127203000.0,46138.0,1127156862.0,17527000.0,347919000.0,57298.0,347861702.0,779284000.0,520000.0,12382.0,129035000.0,-2361980.0,4597402.0,26446020.0,-6947000.0,-112342.0,-141367.0,256962.0,779295160.0,11160.0,-4585020.0
19437,2014,4154105.0,0.0,4154105.0,712578.0,1157019.0,1165109.0,-8090.0,2997086.0,134827.0,101483.0,84591.0,-30076.4,159866.6,639239.6,-88460.0,235662.0,-430070.0,-30120.0,4162195.0,1165109.0,-58383.6
19445,2014,10161975.0,432957.0,9729018.0,1189401.0,4625411.0,145112.0,4480299.0,5536564.0,1022820.0,959.0,4131432.0,-63633.380000000005,124482.62,441664.62,-187157.0,4646.0,-1925.0,62882.0,5248719.0,-287845.0,-123523.62
19453,2014,6701870.0,200855.0,6501015.0,922700.0,4917684.0,809967.0,4107717.0,1784186.0,1274886.0,47985.0,2937001.0,-133453.40000000002,307041.6,733306.6,-392510.0,603526.0,96665.0,-905289.0,2393298.0,609112.0,-259056.59999999998
19550,2014,7200083.0,202179.0,6997904.0,4239284.0,6051404.0,471280.0,5580124.0,1148679.0,3118996.0,42267.0,7408422.0,-91214.86,219331.14,918285.14,-268279.0,762458.0,-274183.0,-668965.0,1417780.0,269101.0,-177064.14
19569,2014,9976647.0,0.0,9976647.0,2986198.0,10309621.0,5122187.0,5187434.0,-332974.0,4212646.0,598331.0,10066214.0,-495591.48000000004,1560361.52,-155250.48000000004,-1457622.0,190438.0,-376178.0,311819.0,4789213.0,5122187.0,-962030.52
19615,2014,2682013.0,0.0,2682013.0,1906527.0,354079.0,341719.0,12360.0,2327934.0,282003.0,0.0,2233298.0,46078.16,-89445.84,395813.16000000003,135524.0,411038.0,-71604.0,-242078.0,2669653.0,341719.0,89445.84
19623,2014,4609536.0,683310.0,3926226.0,1430187.0,1837370.0,2597223.0,-759853.0,2772166.0,812059.0,23271.0,2697573.0,-34330.14,89911.86,154962.86,-100971.0,-47889.0,-1240286.0,1242176.0,4686079.0,1913913.0,-66640.86
19658,2014,125920.0,393663.0,-267743.0,48012.0,95513.0,21235.0,74278.0,30407.0,38237.0,1105292.0,58606.0,-3811.7400000000002,1112691.26,-1152.7400000000002,-11211.0,41916.0,127831.0,-159740.0,-342021.0,-372428.0,-7399.26
19739,2014,5697454.0,0.0,5697454.0,1962658.0,4041950.0,716641.0,3325309.0,1655504.0,1398380.0,-8217.0,3892216.0,-51356.66,91475.34,510281.33999999997,-151049.0,-16562.0,-3381.0,3655.0,2372145.0,716641.0,-99692.34
19763,2014,13171799.0,4410.0,13167389.0,3123619.0,6604996.0,1413430.0,5191566.0,6566803.0,3556358.0,96646.0,8898728.0,-107436.26000000001,305198.74,1046913.74,-315989.0,387799.0,-192626.0,-275003.0,7975823.0,1409020.0,-208552.74
19771,2014,9599828.0,0.0,9599828.0,1818486.0,7471051.0,4993858.0,2477193.0,2128777.0,1757816.0,-475414.0,4018133.0,-109607.16,-262647.16000000003,669626.84,-322374.0,70542.0,-32554.0,-43888.0,7122635.0,4993858.0,-212766.84
