cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq,accrual
15652,2010,210570000000000.0,7838390000000000.0,-7627820000000000.0,21960000000000.0,7910070000000000.0,4.612268e+16,-3.821261e+16,-7699500000000000.0,222490000000000.0,2.064592e+16,80860000000000.0,0.0,2.064592e+16,-848600000000000.0,0.0,-7195620000000000.0,1266460000000000.0,1.212654e+16,3.058479e+16,3.828429e+16,0.0,2.784154e+16
1597,2010,3581720000000000.0,108270000000000.0,3473450000000000.0,1624990000000000.0,2659280000000000.0,3250000000000.0,2656030000000000.0,922440000000000.0,759200000000000.0,-269220000000000.0,2226670000000000.0,22871800000000.0,-313618200000000.0,273271800000000.0,67270000000000.0,572690000000000.0,-549370000000000.0,376080000000000.0,817420000000000.0,-105020000000000.0,44398200000000.0,-886308200000000.0
16101,2010,9.549554e+16,0.0,9.549554e+16,6.127729e+16,5.765885e+16,2125080000000000.0,5.553377e+16,3.783669e+16,2.017172e+16,-3510000000000.0,3.72086e+16,-279201200000000.03,538468800000000.0,4941778800000000.0,-821180000000000.0,8638800000000000.0,-25020000000000.0,-8683700000000000.0,3.996177e+16,2125080000000000.0,-541978800000000.0,-8100331200000000.0
16225,2010,82960000000000.0,169110000000000.0,-86150000000000.0,43040000000000.0,49990000000000.0,6.547319e+16,-6.54232e+16,32970000000000.0,2930000000000.0,8049960000000000.0,0.0,2910400000000.0,8044310400000000.0,-8649600000000.0,8560000000000.0,4742880000000000.0,-36050000000000.0,-4589340000000000.0,6.533705e+16,6.530408e+16,5649600000000.0,3301430400000000.0
16233,2010,80300000000000.0,2.07246e+16,-2.06443e+16,40380000000000.0,49880000000000.0,5.786848e+16,-5.78186e+16,30420000000000.0,2820000000000.0,6689300000000000.0,0.0,2835600000000.0,6683795600000000.0,-9014400000000.0,8340000000000.0,2355940000000000.0,-2113730000000000.0,185080000000000.0,3.71743e+16,3.714388e+16,5504400000000.0,4327855600000000.0
16292,2010,2.7751547e+17,2551090000000000.0,2.7496438e+17,9.85213e+16,1.4115029e+17,2743230000000000.0,1.3840706e+17,1.3636518e+17,5.686384e+16,274970000000000.0,2.2681253e+17,-1642628400000000.0,3463601600000000.0,1.12385916e+16,-4831260000000000.0,2574040000000000.0,-2012830000000000.0,534490000000000.0,1.3655732e+17,192140000000000.0,-3188631600000000.0,889561600000000.0
16306,2010,5.113503e+16,6.774073e+16,-1.66057e+16,3.726955e+16,3.129799e+16,488610000000000.0,3.080938e+16,1.983704e+16,1.54549e+16,-3748480000000000.0,2.349499e+16,188047200000000.0,-4113512800000000.0,1515867200000000.0,553080000000000.0,1.23252e+16,-6916860000000000.0,-7870380000000000.0,-4.741508e+16,-6.725212e+16,365032800000000.0,-1.64387128e+16
16330,2010,3.642156e+16,33370000000000.0,3.638819e+16,1.18635e+16,1.535956e+16,0.0,1.535956e+16,2.1062e+16,5559800000000000.0,-3000000000000.0,1.621633e+16,110540800000000.02,-217579200000000.0,3582810800000000.0,325120000000000.0,371950000000000.0,-750560000000000.0,285490000000000.0,2.102863e+16,-33370000000000.0,214579200000000.0,-589529200000000.0
16390,2010,1.4459063e+17,4877690000000000.0,1.3971294e+17,4.505357e+16,1.1831672e+17,4.653719e+16,7.177953e+16,2.627391e+16,4.993522e+16,1.30649e+16,1.1378691e+17,348112400000000.0,1.23891524e+16,6013552400000000.0,1023860000000000.0,185960000000000.0,-98210000000000.0,-144270000000000.0,6.793341e+16,4.16595e+16,675747600000000.0,1.22031924e+16
16438,2010,417550000000000.0,0.0,417550000000000.0,414610000000000.0,9430000000000.0,0.0,9430000000000.0,408120000000000.0,6630000000000.0,95950000000000.0,0.0,13117200000000.0,70487200000000.0,-8072800000000.0,38580000000000.0,58910000000000.0,-13540000000000.0,-60530000000000.0,408120000000000.0,0.0,25462800000000.0,11577200000000.0
16497,2010,1753170000000000.0,1.640935e+16,-1.465618e+16,43700000000000.0,246360000000000.0,2.4140078e+17,-2.4115442e+17,1506810000000000.0,35460000000000.0,1.432431e+16,37770000000000.0,3726400000000.0005,1.43170764e+16,60756400000000.0,10960000000000.0,1.035868e+16,-3.221682e+16,2.155179e+16,2.2649824e+17,2.2499143e+17,7233600000000.0,3958396400000000.0
16624,2010,1157980000000000.0,0.0,1157980000000000.0,254800000000000.0,523210000000000.0,3284070000000000.0,-2760860000000000.0,634770000000000.0,231320000000000.0,-193560000000000.0,669700000000000.0,8166800000000.001,-209413200000000.0,129766800000000.0,24020000000000.0,185650000000000.0,-223520000000000.0,7870000000000.0,3918840000000000.0,3284070000000000.0,15853200000000.0,-395063200000000.0
16632,2010,7732700000000000.0,1482030000000000.0,6250670000000000.0,1888590000000000.0,5747380000000000.0,1.508297e+16,-9335590000000000.0,1985320000000000.0,2624300000000000.0,-210610000000000.0,5549760000000000.0,-173746800000000.0,126663200000000.0,143713200000000.0,-511020000000000.0,413030000000000.0,-9004330000000000.0,8506520000000000.0,1.558626e+16,1.360094e+16,-337273200000000.0,-286366800000000.0
16659,2010,1.4797703e+17,0.0,1.4797703e+17,1.0732543e+17,1.0355006e+17,3103050000000000.0,1.0044701e+17,4.442697e+16,8.630597e+16,2175330000000000.0,0.0,2413126200000000.0,-2508973800000000.0,1549326200000000.0,7097430000000000.0,2.101464e+16,-1.829025e+16,-3743950000000000.0,4.753002e+16,3103050000000000.0,4684303800000000.0,-2.35236138e+16
16730,2010,4447590000000000.0,0.0,4447590000000000.0,2550130000000000.0,3301890000000000.0,803010000000000.0,2498880000000000.0,1145700000000000.0,2653580000000000.0,116860000000000.0,324870000000000.0,-129159200000000.02,367580800000000.0,40110799999999.984,-379880000000000.0,-6684630000000000.0,-3.938108e+16,4.747403e+16,1948710000000000.0,803010000000000.0,-250720800000000.0,7052210800000000.0
16748,2010,2.645373e+16,622590000000000.0,2.583114e+16,2981510000000000.0,1.895735e+16,0.0,1.895735e+16,7496380000000000.0,3682360000000000.0,0.0,1.577187e+16,-29780600000000.004,57809400000000.0,2034739400000000.0,-87590000000000.0,4030170000000000.0,-5099850000000000.0,2170010000000000.0,6873790000000000.0,-622590000000000.0,-57809400000000.0,-3972360600000000.0
1694,2010,4808700000000000.0,5204220000000000.0,-395520000000000.0,4724840000000000.0,1610640000000000.0,1925070000000000.0,-314430000000000.0,3198060000000000.0,1351410000000000.0,610230000000000.0,301410000000000.0,79556600000000.0,455796600000000.0,1584176600000000.0,233990000000000.0,1.595494e+16,-9925060000000000.0,-5785650000000000.0,-81090000000000.0,-3279150000000000.0,154433400000000.0,-1.54991434e+16
16950,2010,5124470000000000.0,11200000000000.0,5113270000000000.0,395830000000000.0,2960920000000000.0,185760000000000.0,2775160000000000.0,2163550000000000.0,399230000000000.0,4310000000000.0,1414480000000000.0,-41806400000000.0,85463600000000.0,198013600000000.0,-122960000000000.0,3.414838e+16,-1.560441e+16,-3548480000000000.0,2338110000000000.0,174560000000000.0,-81153600000000.0,-3.40629164e+16
16993,2010,1.133069e+16,0.0,1.133069e+16,1068100000000000.0,3203690000000000.0,495270000000000.0,2708420000000000.0,8127000000000000.0,860330000000000.0,1123020000000000.0,1427810000000000.0,396766400000000.0,352826400000000.0,-630453600000000.0,1166960000000000.0,8691880000000000.0,-4.687728e+16,2.129862e+16,8622270000000000.0,495270000000000.0,770193600000000.0,-8339053600000000.0
17329,2010,1.2850288e+17,15540000000000.0,1.2848734e+17,1.906733e+16,7.777604e+16,5492240000000000.0,7.22838e+16,5.072684e+16,2.259838e+16,859630000000000.0,4.100381e+16,-1458062800000000.0,3689987200000000.0,1.49468472e+16,-4288420000000000.0,2204040000000000.0,-2601110000000000.0,696570000000000.0,5.620354e+16,5476700000000000.0,-2830357200000000.0,1485947200000000.0
17337,2010,155960000000000.0,0.0,155960000000000.0,131540000000000.0,33300000000000.0,521140000000000.0,-487840000000000.0,122660000000000.0,33300000000000.0,-354680000000000.0,0.0,3532600000000.0005,-361537400000000.0,-2547399999999.9995,10390000000000.0,2.877997e+16,-7349950000000000.0,-2.144438e+16,643800000000000.0,521140000000000.0,6857400000000.0,-2.91415074e+16
17361,2010,53200000000000.0,0.0,53200000000000.0,53020000000000.0,1080000000000.0,4.206863e+16,-4.206755e+16,52120000000000.0,1080000000000.0,2398790000000000.0,0.0,1434800000000.0,2396004800000000.0,-2325200000000.0,4220000000000.0,5491770000000000.0,-3535990000000000.0,2875520000000000.0,4.212075e+16,4.206863e+16,2785200000000.0,-3095765200000000.0
17388,2010,306070000000000.0,910000000000.0,305160000000000.0,303650000000000.0,8680000000000.0,1.094431e+16,-1.093563e+16,297390000000000.0,5880000000000.0,-1960000000000.0,0.0,10812000000000.0,-22948000000000.0,-3218000000000.0,31800000000000.0,690400000000000.0,-1446230000000000.0,7189160000000000.0,1.124079e+16,1.09434e+16,20988000000000.0,-713348000000000.0
17418,2010,78340000000000.0,6244530000000000.0,-6166190000000000.0,66770000000000.0,13810000000000.0,1364380000000000.0,-1350570000000000.0,64530000000000.0,13810000000000.0,-60180000000000.0,0.0,1309000000000.0,-62721000000000.0,-4501000000000.0,3850000000000.0,-3194110000000000.0,-1.855333e+16,9350040000000000.0,-4815620000000000.0,-4880150000000000.0,2541000000000.0,3131389000000000.0
17442,2010,1.7401668e+17,0.0,1.7401668e+17,5.121815e+16,1.3501109e+17,2.247412e+16,1.1253697e+17,3.900559e+16,4.441434e+16,17770000000000.0,6.868962e+16,-2198977200000000.2,4286372800000000.0,6555222800000000.0,-6467580000000000.0,1157300000000000.0,930090000000000.0,-2193640000000000.0,6.147971e+16,2.247412e+16,-4268602800000000.0,3129072800000000.0
17450,2010,1.2519836e+17,226040000000000.0,1.2497232e+17,2.703413e+16,8.69186e+16,8.885157e+16,-1932970000000000.0,3.827976e+16,1.703703e+16,1.560037e+16,2.753531e+16,-2765053400000000.0,2.09678266e+16,7826066600000000.0,-8132510000000000.0,-46400000000000.0,-5010000000000.0,-7860000000000.0,1.2690529e+17,8.862553e+16,-5367456600000000.0,2.10142266e+16
17493,2010,1239190000000000.0,3940000000000.0,1235250000000000.0,951120000000000.0,2081530000000000.0,0.0,2081530000000000.0,-842340000000000.0,2081530000000000.0,17300000000000.0,0.0,-75340600000000.0,163549400000000.0,-3952160600000000.0,-221590000000000.0,497060000000000.0,-343730000000000.0,984390000000000.0,-846280000000000.0,-3940000000000.0,-146249400000000.0,-333510600000000.0
17540,2010,268090000000000.0,6080020000000000.0,-5811930000000000.0,266620000000000.0,8470000000000.0,6576500000000000.0,-6568030000000000.0,259620000000000.0,5670000000000.0,396840000000000.0,0.0,9632200000000.0,378142200000000.0,-1397800000000.0,28330000000000.0,582240000000000.0,-633040000000000.0,-100020000000000.0,756100000000000.0,496480000000000.0,18697800000000.0,-204097800000000.0
17558,2010,713410000000000.0,474020000000000.0,239390000000000.0,425340000000000.0,2066290000000000.0,2707940000000000.0,-641650000000000.0,-1352880000000000.0,2066290000000000.0,1170200000000000.0,0.0,-34659600000000.004,1237480400000000.0,-2554149600000000.0,-101940000000000.0,1436430000000000.0,-314570000000000.0,-1119340000000000.0,881040000000000.0,2233920000000000.0,-67280400000000.0,-198949600000000.0
17604,2010,1.6730896e+17,0.0,1.6730896e+17,6.106489e+16,6.311353e+16,4204120000000000.0,5.890941e+16,1.0419543e+17,3.517552e+16,-4098410000000000.0,8.554542e+16,618946200000000.0,-5299893800000000.0,1.70713262e+16,1820430000000000.0,1616430000000000.0,-3126860000000000.0,459380000000000.0,1.0839955e+17,4204120000000000.0,1201483800000000.0,-6916323800000000.0
17639,2010,1.9370852e+17,9120390000000000.0,1.8458813e+17,6.42592e+16,9.070043e+16,2.2144196e+17,-1.3074153e+17,1.0300809e+17,5.691089e+16,1.749496e+16,1.445745e+17,-834553800000000.0,1.91149762e+16,2.37371662e+16,-2454570000000000.0,319640000000000.0,-33310000000000.0,-7630000000000.0,3.1532966e+17,2.1232157e+17,-1620016200000000.0,1.87953362e+16
17647,2010,2.0565877e+17,108690000000000.0,2.0555008e+17,2.970501e+16,9.875169e+16,8.513584e+16,1.361585e+16,1.0690708e+17,3.74021e+16,1.827281e+16,1.1231037e+17,-725668800000000.0,1.96814612e+16,9059001200000000.0,-2134320000000000.0,1061820000000000.0,-1189580000000000.0,-119100000000000.0,1.9193423e+17,8.502715e+16,-1408651200000000.0,1.86196412e+16
17655,2010,7.5137383e+17,1313500000000000.0,7.5006033e+17,2.2172485e+17,5.5163826e+17,1.568975e+16,5.3594851e+17,1.9973557e+17,1.9315668e+17,2.398836e+16,2.9479382e+17,-8267562400000001.0,4.00371576e+16,3.35437576e+16,-2.431636e+16,1326250000000000.0,-5366570000000000.0,4123140000000000.0,2.1411182e+17,1.437625e+16,-1.60487976e+16,3.87109076e+16
17671,2010,1.9966294e+17,534810000000000.0,1.9912813e+17,5.147449e+16,8.29918e+16,0.0,8.29918e+16,1.1667114e+17,5.719846e+16,-2621430000000000.0,1.5756144e+17,-410509200000000.0,-1824559200000000.0,2.47852308e+16,-1207380000000000.0,7238970000000000.0,-2794590000000000.0,1399000000000000.0,1.1613633e+17,-534810000000000.0,-796870800000000.0,-9063529200000000.0
17710,2010,2.1843778e+17,204300000000000.0,2.1823348e+17,6.808355e+16,1.1703526e+17,6.019999e+16,5.683527e+16,1.0140252e+17,6.883559e+16,7650350000000000.0,1.8105885e+17,-1132982000000000.0,9849668000000000.0,2.1137648e+16,-3332300000000000.0,467180000000000.0,-507660000000000.0,-9030000000000.0,1.6139821e+17,5.999569e+16,-2199318000000000.0,9382488000000000.0
17779,2010,103500000000000.0,0.0,103500000000000.0,73250000000000.0,433210000000000.0,3.215764e+16,-3.172443e+16,-329710000000000.0,364590000000000.0,1.893833e+16,0.0,-19230400000000.0,1.89756596e+16,-22850400000000.0,-56560000000000.0,7751790000000000.0,-6301120000000000.0,-1387500000000000.0,3.182793e+16,3.215764e+16,-37329600000000.0,1.12238696e+16
17892,2010,2.022777e+16,0.0,2.022777e+16,2093590000000000.0,8090680000000000.0,4.19826e+16,-3.389192e+16,1.213709e+16,3323210000000000.0,7.619243e+16,8655330000000000.0,-10733800000000.0,7.62132662e+16,1133126200000000.0,-31570000000000.0,1873900000000000.0,-1.931199e+16,1.886892e+16,5.411969e+16,4.19826e+16,-20836200000000.0,7.43393662e+16
17914,2010,4.048573e+16,0.0,4.048573e+16,2.368065e+16,1.617424e+16,2193310000000000.0,1.398093e+16,2.431149e+16,1.003946e+16,-296230000000000.0,7249750000000000.0,4977600000000.0,-305892400000000.0,636547600000000.0,14640000000000.0,1.776094e+16,-2.090045e+16,-9679470000000000.0,2.65048e+16,2193310000000000.0,9662400000000.0,-1.80668324e+16
17922,2010,2.111777e+16,0.0,2.111777e+16,1.229538e+16,1.400325e+16,6279710000000000.0,7723540000000000.0,7114520000000000.0,1.040168e+16,1112290000000000.0,775340000000000.0,476258400000000.06,187788400000000.06,245698400000000.06,1400760000000000.0,3435610000000000.0,-2409080000000000.0,-1070420000000000.0,1.339423e+16,6279710000000000.0,924501600000000.0,-3247821600000000.0
17930,2010,1.844675e+16,0.0,1.844675e+16,2947670000000000.0,1.736679e+16,3994720000000000.0,1.337207e+16,1079960000000000.0,2701470000000000.0,144170000000000.0,7081680000000000.0,-642719000000000.0,1391801000000000.0,2107261000000000.0,-1890350000000000.0,-2.622637e+16,-325940000000000.0,2.465722e+16,5074680000000000.0,3994720000000000.0,-1247631000000000.0,2.7618171e+16
17973,2010,1.094786e+16,0.0,1.094786e+16,2009220000000000.0,2786100000000000.0,7.47207e+16,-7.19346e+16,8161760000000000.0,1337680000000000.0,6775080000000000.0,5996810000000000.0,14178000000000.002,6747558000000000.0,-323752000000000.0,41700000000000.0,842100000000000.0,-874660000000000.0,-5010000000000.0,8.288246e+16,7.47207e+16,27522000000000.0,5905458000000000.0
18112,2010,4.26783e+17,1478490000000000.0,4.2530451e+17,1.2910947e+17,1.8113458e+17,1.976889e+16,1.6136569e+17,2.4564842e+17,1.0554856e+17,402630000000000.0,2.523331e+17,-1085997400000000.1,2510742600000000.0,7.83005426e+16,-3194110000000000.0,1.238349e+16,-1325960000000000.0,-1630480000000000.0,2.6393882e+17,1.82904e+16,-2108112600000000.0,-9872747400000000.0
18287,2010,1624740000000000.0,351060000000000.0,1273680000000000.0,1063940000000000.0,901410000000000.0,7.660434e+16,-7.570293e+16,723330000000000.0,379170000000000.0,6233630000000000.0,350060000000000.0,16282600000000.002,6202022600000000.0,64342600000000.0,47890000000000.0,1.465035e+16,-5054110000000000.0,-1.411043e+16,7.697661e+16,7.625328e+16,31607400000000.0,-8448327400000000.0
18350,2010,4.21073e+16,9447660000000000.0,3.265964e+16,7955050000000000.0,2.229726e+16,7833210000000000.0,1.446405e+16,1.981004e+16,5480950000000000.0,306720000000000.0,1.754323e+16,-194248800000000.0,683791200000000.0,7750461200000000.0,-571320000000000.0,-7049600000000000.0,-3903830000000000.0,8414020000000000.0,1.819559e+16,-1614450000000000.0,-377071200000000.0,7733391200000000.0
18376,2010,6.931418e+16,0.0,6.931418e+16,1.596745e+16,2.367583e+16,1.264542e+16,1.103041e+16,4.563835e+16,8140490000000000.0,2860980000000000.0,2.256286e+16,-1211382600000000.0,5212487400000000.0,7957287400000000.0,-3562890000000000.0,-443920000000000.0,154960000000000.0,1126040000000000.0,5.828377e+16,1.264542e+16,-2351507400000000.0,5656407400000000.0
18414,2010,5287780000000000.0,1717790000000000.0,3569990000000000.0,3663480000000000.0,3958790000000000.0,6.651331e+16,-6.255452e+16,1328990000000000.0,3146960000000000.0,2286620000000000.0,1.075999e+16,-84938800000000.0,2451501200000000.0,-189798800000000.0,-249820000000000.0,6178780000000000.0,-3553140000000000.0,-2607320000000000.0,6.612451e+16,6.479552e+16,-164881200000000.0,-3727278800000000.0
18465,2010,1.2989843e+17,6019180000000000.0,1.2387925e+17,6.457487e+16,7.81426e+16,3.315736e+16,4.498524e+16,5.175583e+16,2.517929e+16,7347750000000000.0,4.2481712e+17,-897892400000000.1,9090717600000000.0,8605137600000000.0,-2640860000000000.0,4577470000000000.0,-5174560000000000.0,265810000000000.0,7.889401e+16,2.713818e+16,-1742967600000000.0,4513247600000000.0
18651,2010,1.227215e+16,252880000000000.0,1.201927e+16,2035570000000000.0,5972910000000000.0,2.694461e+16,-2.09717e+16,6299240000000000.0,1038560000000000.0,1.78024e+16,1225040000000000.0,-448728600000000.06,1.86734614e+16,-1356358600000000.0,-1319790000000000.0,109740000000000.0,27990000000000.0,232670000000000.0,3.299097e+16,2.669173e+16,-871061400000000.0,1.85637214e+16
18660,2010,2.0056805e+17,2240230000000000.0,1.9832782e+17,3.898188e+16,1.3307149e+17,3.349489e+16,9.95766e+16,6.749656e+16,4.428324e+16,1.211649e+16,1.2023729e+17,-1203406200000000.0,1.44525138e+16,1.79363938e+16,-3539430000000000.0,-2615330000000000.0,-110210000000000.0,4357900000000000.0,9.875122e+16,3.125466e+16,-2336023800000000.0,1.70678438e+16
18678,2010,7.6192636e+17,140280000000000.0,7.6178608e+17,2.2396324e+17,5.7754162e+17,258580000000000.0,5.7728304e+17,1.8438474e+17,1.9746068e+17,145620000000000.0,2.9479382e+17,-9139342800000000.0,1.78866972e+16,3.20653872e+16,-2.688042e+16,6052470000000000.0,-196910000000000.0,-2902730000000000.0,1.8450304e+17,118300000000000.0,-1.77410772e+16,1.18342272e+16
18708,2010,8302380000000000.0,1982220000000000.0,6320160000000000.0,5127420000000000.0,2114110000000000.0,0.0,2114110000000000.0,6188270000000000.0,1357650000000000.0,67990000000000.0,1989660000000000.0,62553200000000.01,-53436799999999.99,153543200000000.0,183980000000000.0,1346120000000000.0,2781880000000000.0,-2996230000000000.0,4206050000000000.0,-1982220000000000.0,121426800000000.0,-1399556800000000.0
18716,2010,3882790000000000.0,31280000000000.0,3851510000000000.0,821030000000000.0,1014410000000000.0,1.119626e+16,-1.018185e+16,2868380000000000.0,321610000000000.0,8121710000000000.0,1050120000000000.0,7259000000000.001,8107619000000000.0,258519000000000.0,21350000000000.0,-3919230000000000.0,-2.169177e+16,74470000000000.0,1.403336e+16,1.116498e+16,14091000000000.0,1.2026849e+16
18724,2010,1.4281252e+17,0.0,1.4281252e+17,4.365569e+16,7.25884e+16,6.490366e+16,7684740000000000.0,7.022412e+16,2.490189e+16,2455130000000000.0,4.831326e+16,-812511600000000.0,4032358400000000.0,1.93796284e+16,-2389740000000000.0,-3313310000000000.0,-287280000000000.0,2282660000000000.0,1.3512778e+17,6.490366e+16,-1577228400000000.0,7345668400000000.0
18775,2010,3.868951e+16,7.638934e+16,-3.769983e+16,1900440000000000.0,2.481734e+16,7.714856e+16,-5.233122e+16,1.387217e+16,6406640000000000.0,1400920000000000.0,1.227997e+16,-592314000000000.0,2550706000000000.0,1043846000000000.0,-1742100000000000.0,1053270000000000.0,-1130000000000000.0,1325720000000000.0,1.463139e+16,759220000000000.0,-1149786000000000.0,1497436000000000.0
18821,2010,1.2767531e+17,0.0,1.2767531e+17,1.721541e+16,9.627141e+16,1.8799841e+17,-9.1727e+16,3.14039e+16,3.041673e+16,2.60324e+16,4.657256e+16,-2134989200000000.2,3.01767908e+16,1.09194708e+16,-6279380000000000.0,903940000000000.0,-70000000000.0,-738410000000000.0,2.1940231e+17,1.8799841e+17,-4144390800000000.0,2.92728508e+16
18902,2010,3.7925581e+17,78760000000000.0,3.7917705e+17,1.5833094e+17,3.0070858e+17,6.745427e+16,2.3325431e+17,7.854723e+16,4.519662e+16,3042490000000000.0,1.445051e+17,-6482899000000000.0,1.5626941e+16,3.8616851e+16,-1.906735e+16,1685100000000000.0,-248800000000000.0,623480000000000.0,1.4592274e+17,6.737551e+16,-1.2584451e+16,1.3941841e+16
18953,2010,7.260394e+16,0.0,7.260394e+16,7003500000000000.0,5.172e+16,3.929605e+16,1.242395e+16,2.088394e+16,1.004447e+16,-1273430000000000.0,1.083253e+16,-931290600000000.1,534369399999999.9,4262929400000000.0,-2739090000000000.0,1132440000000000.0,-330490000000000.0,-453160000000000.0,6.017999e+16,3.929605e+16,-1807799400000000.0,-598070600000000.1
18961,2010,2.929216e+16,202070000000000.0,2.909009e+16,1.282594e+16,9244560000000000.0,3025170000000000.0,6219390000000000.0,2.00476e+16,2289170000000000.0,-1261470000000000.0,1.003839e+16,-166919600000000.0,-937449600000000.0,1540240400000000.0,-490940000000000.0,-3770110000000000.0,-3923280000000000.0,9209070000000000.0,2.28707e+16,2823100000000000.0,-324020400000000.0,2832660400000000.0
18970,2010,1.8215134e+17,23860000000000.0,1.8212748e+17,4.220454e+16,1.078011e+17,1.091113e+16,9.688997e+16,7.435024e+16,3.000385e+16,1216220000000000.0,1.0016982e+17,-126558200000000.02,1461891800000000.0,1.81171418e+16,-372230000000000.0,3124820000000000.0,-3768240000000000.0,-213870000000000.0,8.523751e+16,1.088727e+16,-245671800000000.0,-1662928200000000.0
18988,2010,6.2986126e+17,2654810000000000.0,6.2720645e+17,3.352213e+17,5.6825076e+17,1.657964e+16,5.5167112e+17,6.16105e+16,3.7140937e+17,3797390000000000.0,7975560000000000.0,4567441000000000.0,-5068819000000000.0,-2155839000000000.0,1.343365e+16,1749330000000000.0,-3756420000000000.0,3001510000000000.0,7.553533e+16,1.392483e+16,8866209000000000.0,-6818149000000000.0
19046,2010,2.220434e+16,1061360000000000.0,2.114298e+16,1.317519e+16,1.933196e+16,2.277381e+16,-3441850000000000.0,2872380000000000.0,4951940000000000.0,6031540000000000.0,9113020000000000.0,-615444200000000.0,7226225800000000.0,1854535800000000.0,-1810130000000000.0,22330000000000.0,-2429220000000000.0,1826810000000000.0,2.458483e+16,2.171245e+16,-1194685800000000.0,7203895800000000.0
19062,2010,7.258465e+16,0.0,7.258465e+16,9894160000000000.0,5.556604e+16,4.185917e+16,1.370687e+16,1.701861e+16,1.082968e+16,1.787147e+16,1.208103e+16,-708169000000000.0,1.9246151e+16,5624671000000000.0,-2082850000000000.0,-936160000000000.0,-556140000000000.0,1263250000000000.0,5.887778e+16,4.185917e+16,-1374681000000000.0,2.0182311e+16
19089,2010,4.1317707e+17,0.0,4.1317707e+17,8.514022e+16,1.8652189e+17,9765230000000000.0,1.7675666e+17,2.2665518e+17,6.522802e+16,1090530000000000.0,1.0263292e+17,-329494000000000.0,1730136000000000.0,-633824000000000.0,-969100000000000.0,303510000000000.0,532250000000000.0,-550570000000000.0,2.3642041e+17,9765230000000000.0,-639606000000000.0,1426626000000000.0
19100,2010,1.378557e+16,815530000000000.0,1.297004e+16,6020730000000000.0,9575860000000000.0,1.356303e+16,-3987170000000000.0,4209710000000000.0,5044760000000000.0,5940390000000000.0,2.397996e+16,8608800000000.001,5923678800000000.0,1073818800000000.0,25320000000000.0,619320000000000.0,-178980000000000.0,-242520000000000.0,1.695721e+16,1.27475e+16,16711200000000.0,5304358800000000.0
19143,2010,1.845686e+16,2987400000000000.0,1.546946e+16,7239290000000000.0,1.475285e+16,1.2503582e+17,-1.1028297e+17,3704010000000000.0,9588440000000000.0,435690000000000.0,2.078388e+16,-103064200000000.0,635755800000000.0,2375395800000000.0,-303130000000000.0,-202180000000000.0,-87260000000000.0,246980000000000.0,1.2575243e+17,1.2204842e+17,-200065800000000.0,837935800000000.0
19216,2010,4782240000000000.0,496670000000000.0,4285570000000000.0,1018430000000000.0,1907660000000000.0,0.0,1907660000000000.0,2874580000000000.0,1271780000000000.0,100370000000000.0,4016710000000000.0,-29913200000000.004,158436800000000.0,420506800000000.0,-87980000000000.0,3652460000000000.0,-717750000000000.0,466180000000000.0,2377910000000000.0,-496670000000000.0,-58066800000000.0,-3494023200000000.0
19305,2010,49070000000000.0,0.0,49070000000000.0,12370000000000.0,89680000000000.0,1884540000000000.0,-1794860000000000.0,-40610000000000.0,28590000000000.0,357190000000000.0,8770000000000.0,-105400000000.0,357394600000000.0,-42525400000000.0,-310000000000.0,-105390000000000.0,-1623460000000000.0,482890000000000.0,1843930000000000.0,1884540000000000.0,-204600000000.0,462784600000000.0
19313,2010,1.2343594e+17,5110000000000.0,1.2343083e+17,3.307251e+16,7.694033e+16,171900000000000.0,7.676843e+16,4.649561e+16,2.520337e+16,17390000000000.0,9.785395e+16,280962400000000.03,-528007600000000.0,1.25195024e+16,826360000000000.0,-1431770000000000.0,-1361220000000000.0,-870110000000000.0,4.66624e+16,166790000000000.0,545397600000000.0,903762400000000.0
19330,2010,3.015614e+16,0.0,3.015614e+16,1661740000000000.0,1.608099e+16,2.182483e+16,-5743840000000000.0,1.407515e+16,3052770000000000.0,5751500000000000.0,5458730000000000.0,-285647600000000.0,6305992400000000.0,803982400000000.0,-840140000000000.0,502810000000000.0,-178340000000000.0,2971140000000000.0,3.589998e+16,2.182483e+16,-554492400000000.0,5803182400000000.0
19348,2010,7.27481e+18,0.0,7.27481e+18,1.0172e+17,7.27481e+18,1467360000000000.0,7.27334264e+18,0.0,1.335e+16,45710000000000.0,8.262e+17,-1.88224e+16,3.658331e+16,1.614676e+17,-5.536e+16,459660000000000.0,-302210000000000.0,2724990000000000.0,1467360000000000.0,1467360000000000.0,-3.65376e+16,3.612365e+16
19437,2010,6.162468e+16,1740000000000.0,6.162294e+16,8210010000000000.0,4.390027e+16,1.601826e+16,2.788201e+16,1.772441e+16,9334970000000000.0,-105940000000000.0,1.201298e+16,-581026000000000.0,1021934000000000.0,7794654000000000.0,-1708900000000000.0,-17600000000000.0,-427370000000000.0,380260000000000.0,3.374093e+16,1.601652e+16,-1127874000000000.0,1039534000000000.0
