cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
11312,2015,97014806.0,1157858.0,95856948.0,38067009.0,82608595.0,467548.0,82141047.0,14406211.0,25574071.0,6058.0,27353765.0,-2857054.0,5552104.0,-869697.0,-8403100.0,2842956.0,-8591736.0,2914720.0,13715901.0,-690310.0,-5546046.0
11398,2015,562292.0,213312.0,348980.0,388630.0,220387.0,41073.0,179314.0,341905.0,153443.0,-925354.0,422591.0,-3441.1400000000003,-918674.14,-14228.14,-10121.0,2150542.0,-3812629.0,1709530.0,169666.0,-172239.0,-6679.86
1155,2015,18394514.0,0.0,18394514.0,7294348.0,2286388.0,436690546.0,-434404158.0,16108126.0,0.0,-283634.0,2238017.0,-6510.320000000001,-270996.32,169001.68,-19148.0,91748.0,361466.0,-480469.0,452798672.0,436690546.0,-12637.68
11762,2015,1237154.0,26767.0,1210387.0,758584.0,1201400.0,257288.0,944112.0,35754.0,816907.0,10906.0,965875.0,-33371.68,75686.32,3997.3199999999997,-98152.0,-2125.0,-137.0,2546.0,266275.0,230521.0,-64780.32
11800,2015,3444984.0,134181.0,3310803.0,1789497.0,2036240.0,57805024.0,-55768784.0,1408744.0,1138173.0,64474.0,2577862.0,-43181.020000000004,148295.97999999998,-50711.020000000004,-127003.0,4136660.0,-1686354.0,-4293822.0,59079587.0,57670843.0,-83821.98
11932,2015,7990379.0,522255.0,7468124.0,2727855.0,5533889.0,1786709.0,3747180.0,2456490.0,3088750.0,522732.0,6846456.0,-107698.40000000001,731793.6,328910.6,-316760.0,-316155.0,-158173.0,438090.0,3720944.0,1264454.0,-209061.59999999998
11975,2015,166971.0,487871.0,-320900.0,112022.0,121819.0,1843463.0,-1721644.0,45152.0,58945.0,1265551.0,288380.0,-2512.26,1270427.74,6121.74,-7389.0,282370.0,-101941.0,-192334.0,1400744.0,1355592.0,-4876.74
11991,2015,185098.0,82132.0,102966.0,33908.0,308399.0,531689.0,-223290.0,-123301.0,116701.0,6237.0,151711.0,-8167.820000000001,22092.18,-53753.82,-24023.0,33827.0,-4771.0,-51505.0,326256.0,449557.0,-15855.18
1210,2015,68103613.0,970850.0,67132763.0,9725474.0,11101155.0,0.0,11101155.0,57002458.0,0.0,0.0,9666650.0,-55814.4,108345.6,988563.6,-164160.0,-3118.0,-11408.0,14455.0,56031608.0,-970850.0,-108345.6
12190,2015,701474.0,264092.0,437382.0,296326.0,948268.0,176334.0,771934.0,-246794.0,522012.0,10508.0,1091476.0,-101345.84000000001,207238.15999999997,-180217.84000000003,-298076.0,2756.0,-216.0,-4346.0,-334552.0,-87758.0,-196730.15999999997
12262,2015,337108.0,0.0,337108.0,240887.0,199339.0,1311244.0,-1111905.0,137769.0,44893.0,-568545.0,0.0,-20619.300000000003,-528519.3,-723866.3,-60645.0,1041700.0,-456719.0,-433939.0,1449013.0,1311244.0,-40025.7
12319,2015,129906.0,28184.0,101722.0,35119.0,93837.0,6103566.0,-6009729.0,36069.0,21589.0,263248.0,0.0,2126.7000000000003,259119.7,-8349.3,6255.0,36380.0,-17960.0,-20232.0,6111451.0,6075382.0,4128.299999999999
12530,2015,219069.0,3022.0,216047.0,125677.0,142020.0,706319.0,-564299.0,77049.0,91594.0,-4221.0,28418.0,7020.320000000001,-17848.68,-33078.68,20648.0,-30827.0,66057.0,-6536.0,780346.0,703297.0,13627.68
12572,2015,35212.0,0.0,35212.0,1069.0,139359.0,0.0,139359.0,-104147.0,77428.0,0.0,592.0,-4007.92,7780.08,-9325.92,-11788.0,112010.0,15882.0,-141490.0,-104147.0,0.0,-7780.08
12653,2015,26268180.0,4526222.0,21741958.0,8675744.0,20915840.0,779630.0,20136210.0,5352340.0,3162295.0,0.0,5687589.0,-1169474.2000000002,2270155.8,1016958.7999999998,-3439630.0,83540.0,13493.0,-115917.0,1605748.0,-3746592.0,-2270155.8
12696,2015,427172.0,987603.0,-560431.0,231931.0,1020469.0,0.0,1020469.0,-593297.0,159285.0,-20908.0,417444.0,-28025.52,33494.479999999996,-84794.52,-82428.0,36113.0,-43156.0,-28559.0,-1580900.0,-987603.0,-54402.479999999996
12793,2015,29433978.0,47693.0,29386285.0,5460578.0,16618658.0,495243.0,16123415.0,12815320.0,2955299.0,-963480.0,10080667.0,-1252990.1,1468794.9,2789259.9,-3685265.0,1339462.0,-1475239.0,-1155513.0,13262870.0,447550.0,-2432274.9
12823,2015,423372.0,149963.0,273409.0,82973.0,145328.0,2285517.0,-2140189.0,278044.0,12890.0,593153.0,64753.0,137.02,592887.02,2822.02,403.0,2557974.0,-1524894.0,292267.0,2413598.0,2135554.0,265.98
13030,2015,1183121.0,0.0,1183121.0,68133.0,968726.0,1196423.0,-227697.0,214395.0,346069.0,0.0,39909.0,14173.240000000002,-27512.76,711.2400000000016,41686.0,2578612.0,-778931.0,-1007558.0,1410818.0,1196423.0,27512.76
1325,2015,12576064.0,212621.0,12363443.0,1653090.0,2112299.0,1221723.0,890576.0,10463765.0,0.0,-157885.0,3912912.0,11867.02,-180920.98,81237.02,34903.0,-8141.0,-622.0,8647.0,11472867.0,1009102.0,23035.98
13285,2015,1566240.0,120462.0,1445778.0,985881.0,970639.0,24294.0,946345.0,595601.0,634069.0,-5028973.0,1056831.0,-12488.2,-5004731.2,54146.8,-36730.0,80863.0,-537536.0,356903.0,499433.0,-96168.0,-24241.8
13412,2015,4030772.0,1270760.0,2760012.0,1657492.0,2892244.0,0.0,2892244.0,1138528.0,913443.0,0.0,2441994.0,-127786.28000000001,248055.71999999997,258638.71999999997,-375842.0,4278206.0,-2824082.0,-586713.0,-132232.0,-1270760.0,-248055.71999999997
13471,2015,638763.0,215106.0,423657.0,101985.0,571950.0,99767.0,472183.0,66813.0,525535.0,134786.0,480774.0,-28569.86,190245.14,-143105.86,-84029.0,9897205.0,-14625707.0,5372658.0,-48526.0,-115339.0,-55459.14
13765,2015,214986.0,2934.0,212052.0,35529.0,469254.0,705552.0,-236298.0,-254268.0,353073.0,0.0,207304.0,-11216.6,21773.4,10677.4,-32990.0,-667676.0,0.0,622719.0,448350.0,702618.0,-21773.4
13773,2015,1351893.0,0.0,1351893.0,639604.0,1120037.0,1661401.0,-541364.0,231856.0,439490.0,539311.0,1060395.0,-19728.16,577606.84,90968.84,-58024.0,-475551.0,0.0,474481.0,1893257.0,1661401.0,-38295.84
13781,2015,3058115.0,6757.0,3051358.0,350713.0,1796839.0,1423743.0,373096.0,1261276.0,163508.0,14000.0,477209.0,-49839.240000000005,110746.76,260122.76,-146586.0,2400.0,0.0,-2388.0,2678262.0,1416986.0,-96746.76
1384,2015,12335368.0,636.0,12334732.0,4770.0,1505892.0,267756.0,1238136.0,10829476.0,0.0,119849.0,1616781.0,-11681.380000000001,142524.62,107474.62,-34357.0,6768.0,-6320.0,-54.0,11096596.0,267120.0,-22675.62
13986,2015,28259985.0,0.0,28259985.0,6589019.0,19067904.0,15166537.0,3901367.0,9192081.0,3510574.0,-10587.0,10224361.0,-1505691.7000000002,2912226.3,1997459.2999999998,-4428505.0,167557.0,-26629.0,-133222.0,24358618.0,15166537.0,-2922813.3
14109,2015,5183866.0,0.0,5183866.0,3198537.0,3596198.0,396058.0,3200140.0,1587668.0,1511424.0,495.0,3099402.0,-14727.1,29082.9,27836.9,-43315.0,911322.0,-419630.0,-544224.0,1983726.0,396058.0,-28587.9
14133,2015,31139.0,0.0,31139.0,22210.0,47562.0,31148604.0,-31101042.0,-16423.0,35393.0,-35171000.0,17192.0,-6723.160000000001,-35157949.16,-22602.16,-19774.0,2349825.0,-2477305.0,816652.0,31132181.0,31148604.0,-13050.84
14206,2015,13746849.0,93267.0,13653582.0,680070.0,2992046.0,408083.0,2583963.0,10754803.0,0.0,88519.0,2742848.0,1019.32,86540.32,149048.32,2998.0,168971.0,-11718.0,10425.0,11069619.0,314816.0,1978.6799999999998
14311,2015,28947657.0,7222.0,28940435.0,6933397.0,14363179.0,2066214.0,12296965.0,14584478.0,4789118.0,29905.0,14728131.0,-37725.72,103137.28,1338783.28,-110958.0,7384785.0,-20755941.0,15165337.0,16643470.0,2058992.0,-73232.28
14320,2015,27758332.0,0.0,27758332.0,6894842.0,12764475.0,1741933.0,11022542.0,14993857.0,4495923.0,24204.0,10185570.0,-423535.62000000005,846361.3799999999,-2862819.62,-1245693.0,598035.0,-1750394.0,230437.0,16735790.0,1741933.0,-822157.3799999999
14346,2015,6551278.0,200893.0,6350385.0,4176186.0,4042029.0,13081745.0,-9039716.0,2509249.0,3607516.0,-8958.0,9387172.0,34688.5,-76294.5,223547.5,102025.0,323692.0,1596737.0,-994196.0,15390101.0,12880852.0,67336.5
14460,2015,12729588.0,0.0,12729588.0,8438709.0,6050701.0,772033.0,5278668.0,6678887.0,3037540.0,16587113.0,4341184.0,5982.9800000000005,16575498.98,581538.98,17597.0,768670.0,250294.0,-1459136.0,7450920.0,772033.0,11614.02
14664,2015,1003959.0,100155.0,903804.0,620872.0,566112.0,119847.0,446265.0,437847.0,218101.0,46618175.0,648090.0,-3735.92,46625427.08,55351.08,-10988.0,537503.0,-205452.0,-9373.0,457539.0,19692.0,-7252.08
14761,2015,1472492.0,13684.0,1458808.0,965638.0,298528.0,419849.0,-121321.0,1173964.0,262072.0,-51810.0,1588889.0,13421.84,-77864.16,255115.84,39476.0,530891.0,63838.0,-593290.0,1580129.0,406165.0,26054.16
14826,2015,47241000.0,158359.0,47082641.0,24960000.0,33889000.0,2041335.0,31847665.0,13352000.0,25273000.0,46762.0,69220000.0,-562020.0,1137742.0,814980.0,-1653000.0,477165.0,-82348.0,-426620.0,15234976.0,1882976.0,-1090980.0
15083,2015,126006.0,50781.0,75225.0,62040.0,8143938.0,0.0,8143938.0,-8017932.0,7093234.0,-8325767.0,56483.0,-1294.38,-8323254.38,-152664.38,-3807.0,1197712.0,-963587.0,-116357.0,-8068713.0,-50781.0,-2512.62
15091,2015,29010863.0,0.0,29010863.0,434842.0,4078203.0,7933996.0,-3855793.0,24932660.0,496.0,351401.0,0.0,1146.8200000000002,349174.82,-8327993.18,3373.0,979481.0,-977046.0,43868.0,32866656.0,7933996.0,2226.18
1520,2015,837888.0,13200.0,824688.0,406982.0,512797.0,9405.0,503392.0,325091.0,397409.0,-35764.0,446432.0,-9532.58,-17259.58,9546.42,-28037.0,342865.0,-45.0,-481457.0,321296.0,-3795.0,-18504.42
15253,2015,18502182.0,441963.0,18060219.0,5879295.0,15184012.0,13299493.0,1884519.0,3318170.0,4716057.0,3651433.0,11935130.0,-355621.64,4341757.36,565984.36,-1045946.0,1175047.0,-1429039.0,118608.0,16175700.0,12857530.0,-690324.36
15458,2015,173795.0,203893.0,-30098.0,49390.0,187448.0,1630422.0,-1442974.0,-13653.0,108185.0,-376948.0,340339.0,-19785.620000000003,-338540.62,89564.38,-58193.0,386756.0,0.0,-320782.0,1412876.0,1426529.0,-38407.38
15539,2015,27371492.0,1049952.0,26321540.0,6476239.0,18056610.0,0.0,18056610.0,9314882.0,7432282.0,-8472.0,14617679.0,-296563.30000000005,567209.7,947664.7,-872245.0,2100663.0,-447637.0,-4102563.0,8264930.0,-1049952.0,-575681.7
1562,2015,161822.0,4269.0,157553.0,108270.0,66899.0,1270117.0,-1203218.0,94923.0,42945.0,-5347601.0,112044.0,1983.9,-5351452.1,11144.9,5835.0,25835.0,-9189.0,-16237.0,1360771.0,1265848.0,3851.1
15652,2015,66042.0,1927686.0,-1861644.0,61905.0,1223356.0,11807626.0,-10584270.0,-1157314.0,25700.0,371983.0,0.0,0.0,371983.0,-169223.0,0.0,653748.0,-633305.0,-87338.0,8722626.0,9879940.0,0.0
1597,2015,1718422.0,198948.0,1519474.0,77748.0,506185.0,279219.0,226966.0,1212237.0,50497.0,-2703.0,3170.0,17.34,-2736.66,774336.34,51.0,1567889.0,-848961.0,-395901.0,1292508.0,80271.0,33.66
16101,2015,6760332.0,9300.0,6751032.0,4316764.0,3663096.0,15179283.0,-11516187.0,3097236.0,2048969.0,3130858.0,2294319.0,-12963.18,3156021.82,96142.82,-38127.0,181810.0,-51476.0,-433405.0,18267219.0,15169983.0,-25163.82
16233,2015,29712.0,69246.0,-39534.0,14749.0,22323.0,3602542.0,-3580219.0,7389.0,87.0,54281.0,0.0,706.86,52908.86,-9844.14,2079.0,207954.0,-154023.0,-64297.0,3540685.0,3533296.0,1372.1399999999999
16292,2015,40388014.0,0.0,40388014.0,19180049.0,26552161.0,1213917.0,25338244.0,13835853.0,11621113.0,15335.0,32196601.0,-567848.28,1117628.72,4050063.7199999997,-1670142.0,1906390.0,-2295889.0,4155796.0,15049770.0,1213917.0,-1102293.72
16306,2015,5260789.0,6842774.0,-1581985.0,2118695.0,3991994.0,123929.0,3868065.0,1268795.0,3020281.0,-13769.0,1226141.0,-67654.22,117559.78,-419842.22,-198983.0,668729.0,-772025.0,-113780.0,-5450050.0,-6718845.0,-131328.78
16497,2015,292865.0,7740.0,285125.0,1869.0,123668.0,0.0,123668.0,169197.0,24696.0,998342.0,0.0,-2576.52,1003343.48,-55340.52,-7578.0,1161024.0,-758914.0,-234322.0,161457.0,-7740.0,-5001.48
16632,2015,710682.0,116536.0,594146.0,308740.0,743965.0,364297.0,379668.0,-33283.0,406299.0,9930.0,397670.0,-21423.4,51516.6,-14526.400000000001,-63010.0,146664.0,-43185.0,-13382.0,214478.0,247761.0,-41586.6
16659,2015,23175407.0,0.0,23175407.0,17920029.0,16714613.0,97002.0,16617611.0,6460794.0,13601800.0,59790.0,15457182.0,363655.5,-646129.5,292422.5,1069575.0,93052.0,3441.0,-29966.0,6557796.0,97002.0,705919.5
1694,2015,196964.0,143288.0,53676.0,176777.0,19635.0,1830275.0,-1810640.0,177329.0,5850.0,-81873.0,20613.0,7359.3,-96158.7,-3379.7,21645.0,-13899.0,-4868.0,36472.0,1864316.0,1686987.0,14285.7
16993,2015,1098255.0,0.0,1098255.0,183716.0,337548.0,96443.0,241105.0,760707.0,70240.0,-244046.0,198444.0,29589.86,-301485.14,2350.8600000000006,87029.0,91097.0,-39840.0,-135301.0,857150.0,96443.0,57439.14
17329,2015,15300673.0,0.0,15300673.0,4443105.0,8658537.0,1583458.0,7075079.0,6642136.0,2988664.0,-604133.0,6512037.0,-160003.32,-293538.32,1811897.68,-470598.0,77060.0,-319839.0,239530.0,8225594.0,1583458.0,-310594.68
17418,2015,495.0,0.0,495.0,73.0,285.0,7926436.0,-7926151.0,210.0,285.0,2071145.0,0.0,235.28000000000003,2070688.28,-8263.72,692.0,20383.0,-7714.0,-19310.0,7926646.0,7926436.0,456.71999999999997
17450,2015,15116936.0,28965.0,15087971.0,1250182.0,12868163.0,4246705.0,8621458.0,2248773.0,3129742.0,1501303.0,4148816.0,-427218.50000000006,2330609.5,-348710.50000000006,-1256525.0,46918000.0,-22663000.0,29563000.0,6466513.0,4217740.0,-829306.5
17493,2015,49808.0,0.0,49808.0,49808.0,141227.0,0.0,141227.0,-91419.0,141227.0,10057.0,0.0,-18388.22,45751.78,-524205.22,-54083.0,46039.0,-112406.0,20700.0,-91419.0,0.0,-35694.78
17558,2015,33097.0,100478.0,-67381.0,33097.0,90701.0,151070.0,-60369.0,-57604.0,90701.0,96071.0,0.0,-12469.160000000002,120275.84,-344694.16,-36674.0,515369.0,-236083.0,-150583.0,-7012.0,50592.0,-24204.839999999997
17639,2015,35403652.0,0.0,35403652.0,12033273.0,18470608.0,0.0,18470608.0,16933044.0,8658406.0,-559900.0,17138851.0,-89888.52,-385410.52,2245634.48,-264378.0,86153.0,-28086.0,-179950.0,16933044.0,0.0,-174489.47999999998
17671,2015,101685064.0,0.0,101685064.0,17909303.0,33117822.0,0.0,33117822.0,68567242.0,17981713.0,-368899.0,40286815.0,-288380.52,190898.47999999998,3980046.48,-848178.0,162575.0,-80585.0,-132781.0,68567242.0,0.0,-559797.48
17892,2015,2018451.0,970850.0,1047601.0,374037.0,611233.0,14135107.0,-13523874.0,1407218.0,253931.0,786871.0,964320.0,-9942.62,806171.38,1171.3799999999992,-29243.0,306164.0,193235.0,-507121.0,14571475.0,13164257.0,-19300.379999999997
17914,2015,405371.0,72192.0,333179.0,319433.0,1139532.0,758404.0,381128.0,-734161.0,882231.0,1396134.0,367.0,-36317.780000000006,1466633.22,166570.22,-106817.0,-599467.0,-1259157.0,750190.0,-47949.0,686212.0,-70499.22
17922,2015,153432.0,134113.0,19319.0,34644.0,10049.0,339548.0,-329499.0,143383.0,7558.0,-18129.0,0.0,5448.5,-28705.5,-519.5,16025.0,81536.0,-64415.0,-19704.0,348818.0,205435.0,10576.5
17973,2015,16638854.0,403773.0,16235081.0,1641615.0,4179166.0,60588.0,4118578.0,12459688.0,1173525.0,20888.0,5265058.0,-10509.060000000001,41287.94,1416533.94,-30909.0,109378.0,-55176.0,-54824.0,12116503.0,-343185.0,-20399.94
18287,2015,110522.0,233116.0,-122594.0,82604.0,36428.0,233649.0,-197221.0,74094.0,33022.0,-56113.0,17986.0,1227.74,-58496.26,3800.74,3611.0,913229.0,82516.0,-1046412.0,74627.0,533.0,2383.26
18368,2015,4182588.0,1405073.0,2777515.0,659620.0,2368705.0,2924620.0,-555915.0,1813883.0,757069.0,123355.0,1216220.0,-60646.48,241080.52,300372.52,-178372.0,344222.0,1602734.0,-1311973.0,3333430.0,1519547.0,-117725.51999999999
18376,2015,7338703.0,223053.0,7115650.0,898826.0,1823702.0,3935138.0,-2111436.0,5515001.0,422311.0,959848.0,1287130.0,-1520.48,962799.52,520137.52,-4472.0,11017058.0,-11381246.0,768837.0,9227086.0,3712085.0,-2951.52
18414,2015,342002.0,0.0,342002.0,142015.0,475194.0,5675752.0,-5200558.0,-133192.0,308987.0,-1190878.0,720000.0,-18634.38,-1154705.38,-208861.38,-54807.0,490685.0,-409754.0,-179414.0,5542560.0,5675752.0,-36172.619999999995
18465,2015,20966049.0,0.0,20966049.0,9911349.0,12991920.0,5593896.0,7398024.0,7974129.0,3833391.0,2898780.0,75655274.0,-239134.92,3362983.08,1977175.08,-703338.0,3049375.0,-549472.0,-1290303.0,13568025.0,5593896.0,-464203.07999999996
18660,2015,40532471.0,0.0,40532471.0,12508652.0,30402333.0,0.0,30402333.0,10130138.0,9524873.0,-7807.0,20205869.0,-344936.80000000005,661776.2,1544860.2,-1014520.0,23580946.0,-5997067.0,-15327939.0,10130138.0,0.0,-669583.2
18708,2015,596641.0,3425077.0,-2828436.0,261111.0,151010.0,0.0,151010.0,445631.0,59121.0,6184.0,287208.0,7201.540000000001,-7795.459999999999,11976.54,21181.0,3632763.0,-5157132.0,3887158.0,-2979446.0,-3425077.0,13979.46
18724,2015,9694451.0,719058.0,8975393.0,377977.0,1777258.0,66678.0,1710580.0,7917193.0,34290.0,15582.0,0.0,-34354.96,82271.04000000001,-2523611.96,-101044.0,-433161.0,235930.0,-52792.0,7264813.0,-652380.0,-66689.04000000001
18775,2015,29253907.0,0.0,29253907.0,1178519.0,25905271.0,12183793.0,13721478.0,3348636.0,5056204.0,-538550.0,5631971.0,-718042.6000000001,855297.3999999999,-321703.6000000001,-2111890.0,-78900.0,-20068.0,112369.0,15532429.0,12183793.0,-1393847.4
18821,2015,21683494.0,281.0,21683213.0,3704623.0,17779182.0,65882726.0,-48103544.0,3904312.0,7467459.0,5128647.0,8478865.0,-514451.96,6127289.04,1785513.04,-1513094.0,656113.0,-269011.0,-399028.0,69786757.0,65882445.0,-998642.04
18953,2015,16507433.0,12758.0,16494675.0,2024928.0,11954750.0,2016721.0,9938029.0,4552683.0,1612495.0,40604.0,2493509.0,-303038.26,628854.74,834149.74,-891289.0,85903.0,0.0,-97541.0,6556646.0,2003963.0,-588250.74
18970,2015,4636779.0,1120411.0,3516368.0,1185381.0,2618313.0,4208883.0,-1590570.0,2018466.0,915933.0,137109.0,2625821.0,-36580.94,208119.06,809768.06,-107591.0,-254895.0,46367.0,-381010.0,5106938.0,3088472.0,-71010.06
19062,2015,4976251.0,0.0,4976251.0,1281982.0,2059975.0,13855747.0,-11795772.0,2916276.0,787298.0,9799730.0,89797.0,-154549.38,10099737.62,340611.62,-454557.0,1684987.0,-6313.0,-1648086.0,16772023.0,13855747.0,-300007.62
19100,2015,2621368.0,629671.0,1991697.0,863895.0,2450674.0,1391658.0,1059016.0,170694.0,1589799.0,803316.0,3209384.0,-66215.34000000001,931851.66,-98242.34000000001,-194751.0,-28538.0,0.0,27019.0,932681.0,761987.0,-128535.65999999999
19305,2015,229673.0,9223706.0,-8994033.0,130406.0,114545.0,382724.0,-268179.0,115128.0,13862.0,161065.0,0.0,6328.76,148779.76,-4003.24,18614.0,269239.0,3878.0,-425922.0,-8725854.0,-8840982.0,12285.24
19313,2015,13872026.0,0.0,13872026.0,4609746.0,10445863.0,0.0,10445863.0,3426163.0,4508669.0,25956.0,13667413.0,-106383.28000000001,232464.71999999997,260789.71999999997,-312892.0,-5853.0,-26452.0,-26473.0,3426163.0,0.0,-206508.71999999997
19330,2015,5468390.0,0.0,5468390.0,1170535.0,4001255.0,7574385.0,-3573130.0,1467135.0,2707050.0,37836.0,2452892.0,-199241.02000000002,424597.98,510116.98,-586003.0,48895.0,1268.0,-32241.0,9041520.0,7574385.0,-386761.98
19348,2015,1276415000.0,23337.0,1276391663.0,18544000.0,396358000.0,380698.0,395977302.0,880057000.0,412000.0,1245.0,129574000.0,2682940.0,-5206815.0,20947940.0,7891000.0,283149.0,-268900.0,-210808.0,880414361.0,357361.0,5208060.0
19437,2015,3760054.0,0.0,3760054.0,946117.0,868797.0,1347692.0,-478895.0,2891257.0,574593.0,-2590301.0,89797.0,-114619.1,-2367805.1,397237.9,-337115.0,74057.0,-194633.0,71005.0,4238949.0,1347692.0,-222495.9
19445,2015,10930739.0,87779.0,10842960.0,1513416.0,5283889.0,78821.0,5205068.0,5646850.0,1086708.0,69207.0,3834469.0,-116593.48000000001,295535.52,214736.52,-342922.0,1028036.0,-101329.0,-548390.0,5637892.0,-8958.0,-226328.52
19453,2015,7860983.0,61313.0,7799670.0,1118135.0,6222529.0,917833.0,5304696.0,1638454.0,1727597.0,42747.0,2900707.0,-233923.74000000002,496834.26,569859.26,-688011.0,1263031.0,-504576.0,-480765.0,2494974.0,856520.0,-454087.26
19550,2015,9394981.0,6821.0,9388160.0,6018706.0,8317214.0,537836.0,7779378.0,1077767.0,4572920.0,48099.0,7899002.0,-129675.66,299822.33999999997,774455.34,-381399.0,345864.0,-529931.0,192429.0,1608782.0,531015.0,-251723.34
19569,2015,10368397.0,0.0,10368397.0,2461566.0,14690837.0,5493051.0,9197786.0,-4322440.0,5542008.0,66158.0,9778007.0,-1109529.82,2219951.1799999997,-2137446.8200000003,-3263323.0,375459.0,-631891.0,299524.0,1170611.0,5493051.0,-2153793.1799999997
19615,2015,3045642.0,0.0,3045642.0,1908661.0,428882.0,232159.0,196723.0,2616760.0,354500.0,0.0,2202796.0,61997.98,-120349.01999999999,418961.98,182347.0,177282.0,-486497.0,289440.0,2848919.0,232159.0,120349.01999999999
19623,2015,4681796.0,0.0,4681796.0,1352144.0,1891846.0,18950711.0,-17058865.0,2789950.0,748472.0,-201097.0,2794399.0,-35994.44,-131225.44,94075.56,-105866.0,-12545.0,-1187.0,-6699.0,21740661.0,18950711.0,-69871.56
19658,2015,110110.0,0.0,110110.0,37980.0,108043.0,6237.0,101806.0,2067.0,85854.0,45268.0,37352.0,-3572.38,52202.62,-24157.38,-10507.0,443637.0,-213655.0,-564515.0,8304.0,6237.0,-6934.62
19739,2015,6123024.0,0.0,6123024.0,2005577.0,4181447.0,229860.0,3951587.0,1941577.0,1356058.0,-11592.0,3928095.0,-68905.76000000001,122166.23999999999,536185.24,-202664.0,-487659.0,-833607.0,1269122.0,2171437.0,229860.0,-133758.24
19763,2015,18412340.0,0.0,18412340.0,4863321.0,10923893.0,1572330.0,9351563.0,7488447.0,3924170.0,-226778.0,10107957.0,-227122.72000000003,214107.27999999997,1847257.28,-668008.0,5154.0,74390.0,-146352.0,9060777.0,1572330.0,-440885.27999999997
19771,2015,10081570.0,1224185.0,8857385.0,918364.0,7836721.0,3618149.0,4218572.0,2244849.0,2687121.0,-2842482.0,3827963.0,-168349.30000000002,-2515686.3,476137.69999999995,-495145.0,-271085.0,-180821.0,444989.0,4638813.0,2393964.0,-326795.69999999995
19836,2015,30382191.0,634022.0,29748169.0,5165823.0,17847515.0,203968.0,17643547.0,12534676.0,3345053.0,7346.0,8451901.0,-383572.36000000004,751927.6399999999,1712844.64,-1128154.0,78267.0,-270627.0,192759.0,12104622.0,-430054.0,-744581.6399999999
