cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
12653,2019,34703082.0,0.0,34703082.0,13673944.0,2.8201809e+17,6926600000000000.0,2.7509149e+17,6.501273e+16,3.104523e+16,-79592.0,10271839.0,-565028.3200000001,1017227.6799999999,1811437.68,-1661848.0,-1270.0,8027.0,-7014.0,-2.7509148996529693e+17,6926600000000000.0,-1096819.68
12696,2019,378891.0,5214243.0,-4835352.0,188352.0,1.617579e+16,0.0,1.617579e+16,-1.238688e+16,3395930000000000.0,-1739.0,455875.0,-28766.38,54101.619999999995,-129114.38,-84607.0,26004.0,-12.0,-45530.0,-1.6175790004835352e+16,-5214243.0,-55840.619999999995
12823,2019,437502.0,0.0,437502.0,69780.0,2009450000000000.0,1231150000000000.0,778300000000000.0,2365570000000000.0,666220000000000.0,302716.0,44533.0,-2250.1200000000003,307083.88,-14028.12,-6618.0,1233451.0,-316032.0,-793628.0,-778299999562498.0,1231150000000000.0,-4367.879999999999
13030,2019,1524395.0,0.0,1524395.0,91636.0,1.359462e+16,1.4492225e+17,-1.3132763e+17,1649330000000000.0,4073390000000000.0,111579.0,116624.0,19491.52,73742.52,-116407.48,57328.0,-10133.0,1406.0,-655.0,1.313276300015244e+17,1.4492225e+17,37836.479999999996
1325,2019,10440198.0,59482.0,10380716.0,2534917.0,2.273733e+16,3.0085e+16,-7347670000000000.0,8.166465e+16,0.0,-15842.0,2229628.0,16265.260000000002,-47415.74,81476.26000000001,47839.0,-329380.0,-125328.0,367675.0,7347670010380716.0,3.008499999994052e+16,31573.739999999998
13285,2019,1802268.0,0.0,1802268.0,1119356.0,1.131986e+16,822870000000000.0,1.049699e+16,6702820000000000.0,5275140000000000.0,129450031.0,1218630.0,-9378.900000000001,129468237.1,36694.1,-27585.0,149430.0,65576.0,-34517.0,-1.0496989998197732e+16,822870000000000.0,-18206.1
13439,2019,189433.0,0.0,189433.0,54537.0,1920500000000000.0,1254880000000000.0,665620000000000.0,-26170000000000.0,1136510000000000.0,-3463.0,168072.0,-2921.28,2207.72,22974.72,-8592.0,177570.0,-36873.0,-156907.0,-665619999810567.0,1254880000000000.0,-5670.719999999999
13471,2019,631482.0,0.0,631482.0,142117.0,7036850000000000.0,5957550000000000.0,1079300000000000.0,-722030000000000.0,3210570000000000.0,1776403.0,407550.0,-3920.2000000000003,1784012.8,784.7999999999997,-11530.0,82836.0,-74733.0,-610.0,-1079299999368518.0,5957550000000000.0,-7609.799999999999
13765,2019,199872.0,4508265.0,-4308393.0,63079.0,5928940000000000.0,692350000000000.0,5236590000000000.0,-3930220000000000.0,4805180000000000.0,30122.0,235584.0,-22290.4,73391.6,10239.599999999999,-65560.0,11052.0,-23260.0,12187.0,-5236590004308393.0,692349995491735.0,-43269.6
13773,2019,1836292.0,1444227.0,392065.0,854556.0,1.468656e+16,1.196868e+16,2717880000000000.0,3676360000000000.0,6137240000000000.0,315041.0,1114269.0,-25538.08,364614.92,62736.92,-75112.0,-6525.0,6259.0,0.0,-2717879999607935.0,1.1968679998555772e+16,-49573.92
13781,2019,2956464.0,5227.0,2951237.0,385874.0,1.476525e+16,4163970000000000.0,1.060128e+16,1.479939e+16,859820000000000.0,44560.0,372375.0,-35688.44,113837.56,156196.56,-104966.0,3524802.0,-798260.0,-905944.0,-1.0601279997048764e+16,4163969999994773.0,-69277.56
1384,2019,12042514.0,16732.0,12025782.0,5861.0,1.630051e+16,5792710000000000.0,1.05078e+16,1.0412463e+17,0.0,-40874.0,986292.0,-10235.02,-21006.02,88748.98,-30103.0,5788532.0,-3068691.0,-2674135.0,-1.0507799987974218e+16,5792709999983268.0,-19867.98
13986,2019,97908225.0,290758.0,97617467.0,18884237.0,7.9820256e+17,9.379459e+16,7.0440797e+17,1.8087969e+17,1.1479195e+17,833938.0,26012950.0,-2286765.54,5272953.46,1624273.46,-6725781.0,3621266.0,-4229792.0,2062995.0,-7.044079699023826e+17,9.379458999970925e+16,-4439015.46
14109,2019,6328114.0,874.0,6327240.0,3758056.0,4.152152e+16,620720000000000.0,4.09008e+16,2.175962e+16,1.50768e+16,389361.0,5092365.0,-34447.100000000006,456228.9,367411.9,-101315.0,7064726.0,-3712642.0,-2142804.0,-4.090079999367276e+16,620719999999126.0,-66867.9
14206,2019,17058749.0,11689.0,17047060.0,562635.0,4.108802e+16,5021750000000000.0,3.606627e+16,1.2949947e+17,0.0,156629.0,3101881.0,-55441.76,264251.24,524768.24,-163064.0,17721196.0,-7927188.0,-9781959.0,-3.606626998295294e+16,5021749999988311.0,-107622.23999999999
14311,2019,38312550.0,11214.0,38301336.0,7909196.0,2.0714338e+17,2883360000000000.0,2.0426002e+17,1.7598212e+17,5.345621e+16,278932.0,16244274.0,-166085.24000000002,601332.76,2385269.76,-488486.0,846.0,0.0,0.0,-2.0426001996169866e+17,2883359999988786.0,-322400.76
14320,2019,26337032.0,10001.0,26327031.0,8861282.0,1.0771348e+17,59050000000000.0,1.0765443e+17,1.5565684e+17,2.889738e+16,-18396.0,14948719.0,-173345.26,318097.74,713184.74,-509839.0,98902.0,-267208.0,181019.0,-1.0765442997367298e+17,59049999989999.0,-336493.74
14346,2019,7634362.0,0.0,7634362.0,5899064.0,4.615307e+16,5506750000000000.0,4.064632e+16,3.019055e+16,4.276302e+16,285588.0,7742151.0,138933.18000000002,15894.180000000022,464497.18000000005,408627.0,419220.0,21386.0,-1554534.0,-4.064631999236564e+16,5506750000000000.0,269693.81999999995
14460,2019,9987778.0,3652949.0,6334829.0,5353358.0,4.812335e+16,2501760000000000.0,4.562159e+16,5.175443e+16,2.190044e+16,13163.0,3930822.0,10401.62,-7028.379999999999,514124.62,30593.0,4995005.0,-3315084.0,-1684703.0,-4.562158999366517e+16,2501759996347051.0,20191.379999999997
14664,2019,1397290.0,0.0,1397290.0,857915.0,7771890000000000.0,1.160251e+16,-3830620000000000.0,6201010000000000.0,3419950000000000.0,17984.0,1060404.0,-5278.160000000001,28229.84,107398.84,-15524.0,24075.0,-4742.0,-26616.0,3830620001397290.0,1.160251e+16,-10245.84
14761,2019,1811773.0,57635565.0,-55823792.0,1213615.0,3853760000000000.0,7569540000000000.0,-3715780000000000.0,1.426397e+16,3252030000000000.0,97153.0,1549159.0,11115.960000000001,75574.96,193123.96,32694.0,13768482.0,-5854484.0,-6444360.0,3715779944176208.0,7569539942364435.0,21578.04
14826,2019,58475000.0,7831.0,58467169.0,19968000.0,4.4927e+17,1.1037721e+17,3.3889279e+17,1.3548e+17,2.3135e+17,34457.0,56635000.0,-410040.00000000006,830417.0,1283960.0,-1206000.0,920297.0,-1066929.0,82400.0,-3.388927899415328e+17,1.1037720999999218e+17,-795960.0
15083,2019,107701.0,31683.0,76018.0,30040.0,8.31326e+16,5471000000000000.0,7.76616e+16,-8.205559e+16,7.057803e+16,45236.0,46600.0,-2371.1600000000003,49838.84,-80400.16,-6974.0,823882.0,-306528.0,82213.0,-7.766159999992398e+16,5470999999968317.0,-4602.84
15091,2019,0.0,0.0,0.0,0.0,0.0,1.7117794e+17,-1.7117794e+17,0.0,0.0,527158.0,0.0,1941.7400000000002,523388.74,297938.74,5711.0,131943.0,1365.0,-150229.0,1.7117794e+17,1.7117794e+17,3769.2599999999998
1520,2019,728221.0,72961.0,655260.0,286801.0,8259110000000000.0,1516370000000000.0,6742740000000000.0,-976900000000000.0,4764650000000000.0,-12626.0,38038.0,-11004.1,8734.9,-183059.1,-32365.0,647387.0,-53073.0,-463511.0,-6742739999344740.0,1516369999927039.0,-21360.9
15253,2019,39319814.0,686381.0,38633433.0,9858353.0,3.2857594e+17,2.2663738e+17,1.0193856e+17,6.46222e+16,7.534377e+16,2309322.0,19903135.0,-462538.04000000004,3207189.96,1425025.96,-1360406.0,1350697.0,157179.0,-928645.0,-1.0193855996136656e+17,2.2663737999931363e+17,-897867.96
15423,2019,14624.0,0.0,14624.0,14492.0,94970000000000.0,0.0,94970000000000.0,51270000000000.0,10410000000000.0,301708.0,9454.0,-87.04,301876.96,2281.96,-256.0,255341.0,1801.0,-275032.0,-94969999985376.0,0.0,-168.95999999999998
15458,2019,130513.0,310552.0,-180039.0,47806.0,1204260000000000.0,3.811501e+16,-3.691075e+16,100870000000000.0,493310000000000.0,836000.0,470723.0,-2889.32,841608.68,15277.68,-8498.0,-651155.0,-5769955.0,3462323.0,3.691074999981996e+16,3.811500999968945e+16,-5608.68
15539,2019,54214782.0,0.0,54214782.0,12931043.0,3.4956045e+17,7306780000000000.0,3.4225367e+17,1.9258737e+17,9.5517e+16,-14103.0,28461313.0,-455869.28,870819.72,3194244.7199999997,-1340792.0,451545.0,-460048.0,297799.0,-3.422536699457852e+17,7306780000000000.0,-884922.72
1562,2019,190587.0,0.0,190587.0,111867.0,824600000000000.0,2010000000000000.0,-1185400000000000.0,1081270000000000.0,593680000000000.0,1328000.0,149310.0,423.3,1327178.3,3372.3,1245.0,1468207.0,-395658.0,-1518005.0,1185400000190587.0,2010000000000000.0,821.7
1597,2019,3031637.0,48580.0,2983057.0,20626.0,9548660000000000.0,7291280000000000.0,2257380000000000.0,2.076771e+16,29540000000000.0,278495.0,2395.0,914.2600000000001,276720.26,5292.26,2689.0,-493603.0,185026.0,-849435.0,-2257379997016943.0,7291279999951420.0,1774.7399999999998
16101,2019,2551887.0,0.0,2551887.0,1800168.0,1.656744e+16,3476710000000000.0,1.309073e+16,8951430000000000.0,1.252402e+16,-7146.0,400465.0,-20272.16,32205.84,25248.84,-59624.0,121191.0,-117.0,-379700.0,-1.3090729997448112e+16,3476710000000000.0,-39351.84
16292,2019,41700631.0,5271.0,41695360.0,15045427.0,3.3552282e+17,0.0,3.3552282e+17,8.148349e+16,1.3324005e+17,45695.0,33446980.0,-634235.66,1276858.3399999999,2444424.34,-1865399.0,2600090.0,-1391051.0,-5623.0,-3.3552281995830464e+17,-5271.0,-1231163.3399999999
16306,2019,2026107.0,1141.0,2024966.0,836550.0,2.588819e+16,2718180000000000.0,2.317001e+16,-5627120000000000.0,1.721144e+16,130223.0,60789.0,-7808.1,145379.9,-296207.1,-22965.0,1739615.0,-162064.0,-1981651.0,-2.317000999797503e+16,2718179999998859.0,-15156.9
16438,2019,13269.0,1390529.0,-1377260.0,3087.0,18050000000000.0,5040000000000.0,13010000000000.0,114640000000000.0,18050000000000.0,-1448.0,0.0,88.4,-1619.6,-3719.6,260.0,2503513.0,-2324365.0,256070.0,-13010001377260.0,5039998609471.0,171.6
16497,2019,302658.0,0.0,302658.0,2742.0,1150140000000000.0,0.0,1150140000000000.0,1876440000000000.0,6990000000000.0,1379109.0,0.0,-1530.3400000000001,1382079.66,-14717.34,-4501.0,16291.0,-6631.0,-61580.0,-1150139999697342.0,0.0,-2970.66
16632,2019,814229.0,0.0,814229.0,268747.0,6135100000000000.0,731840000000000.0,5403260000000000.0,2007190000000000.0,2218650000000000.0,92636.0,797719.0,-11108.140000000001,114198.86,43651.86,-32671.0,531.0,-53429.0,391846.0,-5403259999185771.0,731840000000000.0,-21562.86
16659,2019,32711299.0,0.0,32711299.0,22783780.0,2.4441515e+17,2.40887e+16,2.2032645e+17,8.269784e+16,1.8000704e+17,216045.0,18080692.0,353294.68000000005,-469762.31999999995,693301.68,1039102.0,864671.0,-701116.0,-284533.0,-2.203264499672887e+17,2.40887e+16,685807.32
16993,2019,1500335.0,35632549.0,-34132214.0,601235.0,5101100000000000.0,1867310000000000.0,3233790000000000.0,9902250000000000.0,1246570000000000.0,18071.0,439003.0,30238.920000000002,-40628.08,33936.92,88938.0,1403711.0,-1643883.0,-554069.0,-3233790034132214.0,1867309964367451.0,58699.08
17329,2019,30135578.0,6330334.0,23805244.0,6745671.0,2.3136758e+17,1.3824673e+17,9.312085e+16,6.99882e+16,5.979644e+16,5001014.0,9804478.0,-410366.74000000005,5797608.26,3107693.26,-1206961.0,1019692.0,-647573.0,-297921.0,-9.312084997619475e+16,1.3824672999366966e+17,-796594.26
17450,2019,32832664.0,232578.0,32600086.0,4949483.0,2.4218377e+17,1.4763058e+17,9.455319e+16,8.614287e+16,3.037052e+16,2311099.0,7087840.0,-407363.18000000005,3101862.82,1576634.8199999998,-1198127.0,1366246.0,-848221.0,-152708.0,-9.455318996739992e+16,1.4763057999976742e+17,-790763.82
17639,2019,40348924.0,820218.0,39528706.0,8454129.0,1.7917106e+17,1867560000000000.0,1.773035e+17,2.2431818e+17,8.117479e+16,-120695.0,17377194.0,7211.400000000001,-134693.6,3608128.4,21210.0,-586819.0,-277426.0,1197059.0,-1.773034999604713e+17,1867559999179782.0,13998.599999999999
17671,2019,108289722.0,0.0,108289722.0,18644678.0,3.7834144e+17,4363960000000000.0,3.7397748e+17,7.0455578e+17,1.7732088e+17,15375.0,44268171.0,-278847.94,556668.06,5542307.06,-820141.0,-80852.0,-20517.0,110645.0,-3.739774798917103e+17,4363960000000000.0,-541293.06
17892,2019,3196122.0,668175.0,2527947.0,598035.0,1.843738e+16,1.9030838e+17,-1.71871e+17,1.352384e+16,2357120000000000.0,1426452.0,972594.0,-20736.260000000002,1466704.74,55627.74,-60989.0,85785.0,-12181.0,19511.0,1.7187100000252794e+17,1.9030837999933184e+17,-40252.74
17914,2019,122734.0,309962.0,-187228.0,27913.0,8562400000000000.0,1.2106039e+17,-1.1249799e+17,-7335060000000000.0,8204940000000000.0,242588.0,1251.0,-12395.04,266648.96,-96634.04000000001,-36456.0,188440.0,189645.0,-477643.0,1.1249798999981277e+17,1.2106038999969003e+17,-24060.96
17973,2019,34118446.0,0.0,34118446.0,4478450.0,1.8283177e+17,1560620000000000.0,1.8127115e+17,1.5835269e+17,2.750625e+16,-71779.0,7027194.0,-283272.02,478101.98,792468.98,-833153.0,656779.0,-4898696.0,4280662.0,-1.8127114996588157e+17,1560620000000000.0,-549880.98
18287,2019,38834.0,22067.0,16767.0,33071.0,89110000000000.0,1925060000000000.0,-1835950000000000.0,299230000000000.0,89110000000000.0,22089.0,11286.0,192.78,21714.78,-1822.22,567.0,437397.0,-282306.0,-66963.0,1835950000016767.0,1925059999977933.0,374.22
18368,2019,4411784.0,0.0,4411784.0,1292322.0,2.860987e+16,1.977227e+16,8837600000000000.0,1.550797e+16,1.722953e+16,-216435.0,1382480.0,-44484.58,-130082.58,332742.42,-130837.0,972163.0,-535443.0,-438432.0,-8837599995588216.0,1.977227e+16,-86352.42
18376,2019,21599094.0,0.0,21599094.0,4933448.0,7.837487e+16,1.6808421e+17,-8.970934e+16,1.3761607e+17,1.615825e+16,2715632.0,3305155.0,-62988.060000000005,2837902.94,1901721.94,-185259.0,94692.0,-373.0,-74639.0,8.970934002159909e+16,1.6808421e+17,-122270.94
18414,2019,63671.0,0.0,63671.0,4985.0,453230000000000.0,1.8909573e+17,-1.886425e+17,183480000000000.0,42880000000000.0,2748297.0,0.0,-364.14000000000004,2749003.86,6145.86,-1071.0,468296.0,-749733.0,292229.0,1.8864250000006368e+17,1.8909573e+17,-706.8599999999999
18465,2019,31195472.0,0.0,31195472.0,15058055.0,2.1360297e+17,2.666164e+16,1.8694133e+17,9.835175e+16,5.195069e+16,1216887.0,89297975.0,-172330.36000000002,1551410.64,737467.64,-506854.0,781971.0,-4109206.0,3203911.0,-1.8694132996880454e+17,2.666164e+16,-334523.64
18660,2019,44078293.0,0.0,44078293.0,10340630.0,3.0795055e+17,2.029088e+16,2.8765967e+17,1.3283238e+17,1.0065908e+17,3622127.0,29932474.0,-246923.98,4101450.02,3227620.02,-726247.0,3159000.0,-4370000.0,4715000.0,-2.876596699559217e+17,2.029088e+16,-479323.02
18708,2019,692363.0,0.0,692363.0,296868.0,1599960000000000.0,0.0,1599960000000000.0,5323670000000000.0,851200000000000.0,-17688.0,406453.0,5871.8,-29086.2,34296.8,17270.0,2461076.0,-754611.0,-892173.0,-1599959999307637.0,0.0,11398.2
18724,2019,10106102.0,9140.0,10096962.0,554523.0,5452470000000000.0,7.258426e+16,-6.713179e+16,9.560855e+16,3143890000000000.0,952978.0,0.0,4263.26,944702.26,-411482.74,12539.0,-126444.0,-118955.0,108941.0,6.713179001009696e+16,7.258425999999086e+16,8275.74
18775,2019,23821042.0,170937.0,23650105.0,4832010.0,2.4101257e+17,2230170000000000.0,2.387824e+17,-2802150000000000.0,5.488151e+16,-403207.0,3560693.0,-606626.3,774361.7,-347100.30000000005,-1784195.0,131781.0,-648047.0,545678.0,-2.387823999763499e+17,2230169999829063.0,-1177568.7
18821,2019,33262087.0,10886.0,33251201.0,7131926.0,2.4822393e+17,5.3028043e+17,-2.820565e+17,8.439694e+16,6.519308e+16,6464854.0,10590811.0,-421552.74000000005,7283162.26,2244760.26,-1239861.0,859876.0,473800.0,-1327322.0,2.820565000332512e+17,5.302804299999891e+17,-818308.26
18953,2019,15434170.0,433073.0,15001097.0,1823050.0,1.003173e+17,4467190000000000.0,9.585011e+16,5.40244e+16,2.278245e+16,-422415.0,3094749.0,-191007.92,-51634.92000000001,1323758.08,-561788.0,254670.0,768983.0,-875142.0,-9.58501099849989e+16,4467189999566927.0,-370780.07999999996
18970,2019,7798912.0,0.0,7798912.0,1805159.0,6.347742e+16,6.538462e+16,-1907200000000000.0,1.45117e+16,1.903924e+16,1270443.0,2049723.0,-120724.14000000001,1504789.8599999999,534465.86,-355071.0,742843.0,93372.0,-926303.0,1907200007798912.0,6.538462e+16,-234346.86
19100,2019,1294998.0,0.0,1294998.0,224348.0,1.460541e+16,4.254945e+16,-2.794404e+16,-1655430000000000.0,4575860000000000.0,300119.0,862771.0,-45223.4,387905.6,-334628.4,-133010.0,12912975.0,-8644409.0,-4163727.0,2.7944040001295e+16,4.254945e+16,-87786.6
19305,2019,388771.0,658328.0,-269557.0,148074.0,2352140000000000.0,1821780000000000.0,530360000000000.0,1535570000000000.0,607950000000000.0,136372.0,8944.0,-1075.76,138460.24,-53723.76,-3164.0,682087.0,-361059.0,-423651.0,-530360000269557.0,1821779999341672.0,-2088.24
19330,2019,3746906.0,2016399.0,1730507.0,236572.0,2.995688e+16,8.76654e+16,-5.770852e+16,7512180000000000.0,9111150000000000.0,1327803.0,991701.0,-106256.12000000001,1534064.88,-40212.12000000001,-312518.0,2227301.0,-506592.0,-1496816.0,5.7708520001730504e+16,8.76653999979836e+16,-206261.88
19348,2019,1637481000.0,536.0,1637480464.0,30367000.0,4.77651e+18,1.0631593e+17,4.67019407e+18,1.15983e+19,0.0,421415.0,193037000.0,-1166200.0,2685215.0,30076800.0,-3430000.0,-1944957.0,-280998.0,2121544.0,-4.67019406836252e+18,1.0631592999999946e+17,-2263800.0
19445,2019,11528815.0,904362.0,10624453.0,1842796.0,4.785102e+16,1.0676859e+17,-5.891757e+16,6.743713e+16,1.118034e+16,-10798.0,5157224.0,-45248.560000000005,77037.44,842209.44,-133084.0,18381259.0,-4838590.0,-12283464.0,5.8917570010624456e+16,1.0676858999909563e+17,-87835.44
19453,2019,11542453.0,9306314.0,2236139.0,2327040.0,1.1087102e+17,5.556542e+16,5.53056e+16,4553510000000000.0,4.008319e+16,599080.0,3952889.0,-238024.48,1061127.52,276767.52,-700072.0,502237.0,-882542.0,1090483.0,-5.5305599997763864e+16,5.556541999069369e+16,-462047.52
19550,2019,18133938.0,0.0,18133938.0,6379483.0,1.4741261e+17,2005800000000000.0,1.4540681e+17,3.392677e+16,4.437517e+16,21408.0,14444690.0,-271877.60000000003,549170.3999999999,920153.3999999999,-799640.0,3749394.0,1588652.0,-1026415.0,-1.4540680998186605e+17,2005800000000000.0,-527762.3999999999
19569,2019,15298446.0,851004.0,14447442.0,4927377.0,2.2403863e+17,3362640000000000.0,2.2067599e+17,-7.105417e+16,1.03626e+17,38876.0,13864704.0,-592889.9600000001,1189780.04,1330242.04,-1743794.0,-5890.0,229450.0,-209665.0,-2.2067598998555254e+17,3362639999148996.0,-1150904.04
19615,2019,4064447.0,928.0,4063519.0,2654724.0,3820110000000000.0,2760610000000000.0,1059500000000000.0,3.682436e+16,2979420000000000.0,111579.0,2071034.0,60544.48,-5948.519999999997,377426.48,178072.0,961448.0,-854982.0,-108867.0,-1059499995936481.0,2760609999999072.0,117527.51999999999
19623,2019,8839181.0,36132.0,8803049.0,2273109.0,5.575799e+16,7.678771e+16,-2.102972e+16,3.263382e+16,1.560807e+16,-87505.0,4364585.0,-88284.06000000001,83869.93999999999,301597.94,-259659.0,33794.0,-396.0,-201.0,2.102972000880305e+16,7.678770999996387e+16,-171374.94
19658,2019,32632.0,0.0,32632.0,2891.0,1006040000000000.0,255580000000000.0,750460000000000.0,-679720000000000.0,823130000000000.0,37572.0,9545.0,793.5600000000001,36031.56,-943.4399999999999,2334.0,-62220.0,424440.0,-487031.0,-750459999967368.0,255580000000000.0,1540.44
19739,2019,19392960.0,0.0,19392960.0,4494079.0,1.3945428e+17,6750000000000.0,1.3944753e+17,5.447532e+16,3.522249e+16,-20757.0,10195637.0,-139329.62000000002,249706.37999999998,1104401.38,-409793.0,-16838.0,86712.0,-5725.0,-1.3944752998060704e+17,6750000000000.0,-270463.38
19763,2019,27489069.0,43650.0,27445419.0,7324975.0,1.7157472e+17,842010000000000.0,1.7073271e+17,1.0331597e+17,5.733527e+16,-4579.0,15228336.0,-147281.2,281319.8,1768353.8,-433180.0,896179.0,-1813634.0,979148.0,-1.707327099725546e+17,842009999956350.0,-285898.8
