cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,resultado_abrangente,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq,lucro_abrangente
11592,2020,4508297.0,272994.0,4235303.0,1880619.0,2.769258e+16,-2399960000000000.0,2.529262e+16,1.739039e+16,-5.666277e+16,1.220159e+16,3905000.0,3868223.0,-50103.420000000006,4002259.58,467474.58,-147363.0,86863.0,-112991.0,4780.0,-2.5292619995764696e+16,-2399960000272994.0,-97259.57999999999,-5.6662769996095e+16
11762,2020,1679254.0,0.0,1679254.0,1110885.0,5538600000000000.0,907810000000000.0,4630790000000000.0,1.125394e+16,0.0,3051750000000000.0,3432.0,1179227.0,-20.740000000000002,3472.26,31594.26,-61.0,29188.0,-6462.0,-17740.0,-4630789998320746.0,907810000000000.0,-40.26,3432.0
11932,2020,12411803.0,98381.0,12313422.0,5161926.0,8.609042e+16,1002900000000000.0,8.508752e+16,3.802761e+16,1424350000000000.0,4.352451e+16,-36869.0,8760568.0,-79215.24,116901.76,-266143.24,-232986.0,29188.0,-6462.0,-17740.0,-8.508751998768658e+16,1002899999901619.0,-153770.76,1424349999963131.0
11975,2020,63722.0,97500.0,-33778.0,39712.0,3037360000000000.0,-4.393243e+16,-4.089507e+16,-2400140000000000.0,0.0,1576930000000000.0,1227851.0,25536.0,-5691.6,1238899.4,-25820.6,-16740.0,29188.0,-6462.0,-17740.0,4.089506999996622e+16,-4.39324300000975e+16,-11048.4,1227851.0
11991,2020,183884.0,78169.0,105715.0,44330.0,3689120000000000.0,-388960000000000.0,3300160000000000.0,-1850280000000000.0,0.0,1214090000000000.0,38418.0,146264.0,-4473.04,47100.96,33554.96,-13156.0,-452895.0,-237933.0,693784.0,-3300159999894285.0,-388960000078169.0,-8682.96,38418.0
1210,2020,92582439.0,439747.0,92142692.0,6979678.0,9.0569485e+17,-6880070000000000.0,8.9881478e+17,2.012954e+16,0.0,2.979631e+16,80144.0,7382705.0,-55677.72,188224.28,727944.28,-163758.0,28350.0,-100992.0,390226.0,-8.988147799078573e+17,-6880070000439747.0,-108080.28,80144.0
12190,2020,674947.0,139773.0,535174.0,282846.0,9201080000000000.0,2191230000000000.0,7009850000000000.0,-2451610000000000.0,3350000000000.0,4896010000000000.0,908814.0,1153013.0,-25868.9,959030.1,90172.1,-76085.0,4417630.0,-1430989.0,-587042.0,-7009849999464826.0,2191229999860227.0,-50216.1,3350000908814.0
12319,2020,190625.0,101054.0,89571.0,18.0,1294520000000000.0,-7.0856215e+17,-7.0726763e+17,611730000000000.0,-1.965797e+16,336020000000000.0,-54834.0,0.0,-55.42,-54726.42,-6372.42,-163.0,514326.0,-682347.0,-9064.0,7.072676300000896e+17,-7.08562150000101e+17,-107.58,-1.965797000005483e+16
12572,2020,44051.0,36204.0,7847.0,19062.0,1089260000000000.0,0.0,1089260000000000.0,-648750000000000.0,0.0,247020000000000.0,56151.0,28515.0,-690.5400000000001,57491.46,-28.540000000000077,-2031.0,-272774.0,816200.0,-501722.0,-1089259999992153.0,-36204.0,-1340.46,56151.0
12653,2020,35270261.0,484148.0,34786113.0,10785871.0,3.08855e+17,1.418159e+16,2.9467341e+17,4.384761e+16,0.0,3.613472e+16,14833.0,11948794.0,-2389904.54,4654059.46,2249736.46,-7029131.0,-2149.0,0.0,244.0,-2.946734099652139e+17,1.4181589999515852e+16,-4639226.46,14833.0
12696,2020,399452.0,0.0,399452.0,221499.0,1.778707e+16,2018070000000000.0,1.5769e+16,-1.379255e+16,-172940000000000.0,3591310000000000.0,-140567.0,511424.0,-30758.440000000002,-80859.44,-80859.44,-90466.0,-840.0,114.0,0.0,-1.5768999999600548e+16,2018070000000000.0,-59707.56,-172940000140567.0
12823,2020,483857.0,0.0,483857.0,145286.0,2224940000000000.0,-5304960000000000.0,-3080020000000000.0,2613630000000000.0,0.0,582770000000000.0,16431.0,17825.0,527.34,15407.34,64397.34,1551.0,-800.0,1606.0,-651.0,3080020000483857.0,-5304960000000000.0,1023.66,16431.0
13030,2020,1577208.0,0.0,1577208.0,83136.0,1.354415e+16,784020000000000.0,1.276013e+16,2227930000000000.0,-1.157784e+16,4180630000000000.0,-1369.0,96184.0,24507.54,-48942.46,11390.54,72081.0,1438758.0,-448563.0,-967577.0,-1.2760129998422792e+16,784020000000000.0,47573.46,-1.1577840000001368e+16
1325,2020,11253275.0,587245.0,10666030.0,1905048.0,2.492639e+16,700930000000000.0,2.422546e+16,8.760636e+16,1293090000000000.0,0.0,63814.0,2225225.0,-25904.600000000002,114099.4,234710.4,-76190.0,107418.0,4850.0,-83650.0,-2.422545998933397e+16,700929999412755.0,-50285.399999999994,1293090000063814.0
13285,2020,2031804.0,0.0,2031804.0,1347961.0,1.334108e+16,12190000000000.0,1.332889e+16,6976960000000000.0,0.0,7657140000000000.0,833308.0,1564081.0,-9802.880000000001,852337.12,57447.119999999995,-28832.0,427194.0,-19405.0,-89642.0,-1.3328889997968196e+16,12190000000000.0,-19029.12,833308.0
13439,2020,237249.0,0.0,237249.0,78180.0,2454310000000000.0,-4616590000000000.0,-2162280000000000.0,-81820000000000.0,0.0,1724930000000000.0,182046.0,195289.0,-22442.04,225609.96,37854.96,-66006.0,115054.0,58090.0,-67352.0,2162280000237249.0,-4616590000000000.0,-43563.96,182046.0
13471,2020,605117.0,8016.0,597101.0,168283.0,7943330000000000.0,-774480000000000.0,7168850000000000.0,-1892160000000000.0,0.0,2740440000000000.0,131317.0,369188.0,-11105.42,152874.58,-95455.42,-32663.0,203723.0,-10061.0,-607.0,-7168849999402899.0,-774480000008016.0,-21557.58,131317.0
13765,2020,244123.0,7669226.0,-7425103.0,105363.0,6198320000000000.0,345710000000000.0,5852610000000000.0,-3757090000000000.0,1719610000000000.0,5116420000000000.0,67650.0,259813.0,-4879.0,77121.0,26044.0,-14350.0,68230.0,-166724.0,477847.0,-5852610007425103.0,345709992330774.0,-9471.0,1719610000067650.0
13773,2020,2034288.0,0.0,2034288.0,916703.0,1.617104e+16,-1.095798e+16,5213060000000000.0,4171840000000000.0,341540000000000.0,7406200000000000.0,24864.0,1331780.0,-10204.76,44673.24,148051.24,-30014.0,9241.0,-48932.0,42914.0,-5213059997965712.0,-1.095798e+16,-19809.239999999998,341540000024864.0
13781,2020,3075269.0,623256.0,2452013.0,586073.0,1.519234e+16,2.524129e+16,-1.004895e+16,1.556035e+16,0.0,2146100000000000.0,2347457.0,339364.0,-29559.600000000002,2404837.4,146245.4,-86940.0,3737.0,36003.0,22123.0,1.0048950002452012e+16,2.5241289999376744e+16,-57380.399999999994,2347457.0
1384,2020,16451325.0,841.0,16450484.0,2329211.0,1.6422253e+17,-1.431471e+16,1.4990782e+17,290720000000000.0,2350000000000.0,233350000000000.0,-65455.0,739118.0,-9065.08,-47858.08,92551.92,-26662.0,2906270.0,-2469266.0,5419603.0,-1.499078199835495e+17,-1.431471000000084e+16,-17596.92,2349999934545.0
13986,2020,101800748.0,11313.0,101789435.0,17957994.0,9.446337e+17,-7.0627548e+17,2.3835822e+17,7.337378e+16,0.0,8.172823e+16,-10714935.0,30460277.0,-8869077.82,6501510.18,6501510.18,-26085523.0,8673871.0,-5293356.0,-3089273.0,-2.3835821989821056e+17,-7.062754800000113e+17,-17216445.18,-10714935.0
14109,2020,8980458.0,1473000.0,7507458.0,5307593.0,6.316294e+16,-2.4186463e+17,-1.7870169e+17,2.664164e+16,0.0,3.04092e+16,405206.0,5363035.0,74009.84000000001,261539.84000000003,698425.84,217676.0,6361434.0,-3123532.0,-1256269.0,1.7870169000750746e+17,-2.41864630001473e+17,143666.15999999997,405206.0
14206,2020,25496999.0,12009.0,25484990.0,2973131.0,4.270795e+16,131100000000000.0,4.257685e+16,2.1226204e+17,0.0,0.0,423379.0,3373121.0,-65942.32,551384.6799999999,551384.6799999999,-193948.0,1342251.0,-996938.0,323372.0,-4.257684997451501e+16,131099999987991.0,-128005.68,423379.0
14311,2020,46784664.0,0.0,46784664.0,11407431.0,2.6534146e+17,1386190000000000.0,2.6395527e+17,2.0250518e+17,0.0,9.654392e+16,-115783.0,18633249.0,294532.14,-687521.86,3262433.14,866271.0,19341750.0,-6408456.0,-10564590.0,-2.6395526995321533e+17,1386190000000000.0,571738.86,-115783.0
14320,2020,29952137.0,0.0,29952137.0,11829602.0,1.3113967e+17,1019220000000000.0,1.3012045e+17,1.683817e+17,-286550000000000.0,4.479098e+16,-30980.0,16088052.0,-368047.28,683464.72,2006187.72,-1082492.0,-1173.0,0.0,0.0,-1.3012044997004786e+17,1019220000000000.0,-714444.72,-286550000030980.0
14346,2020,7100413.0,322860.0,6777553.0,5421277.0,5.171802e+16,6800770000000000.0,4.491725e+16,1.928611e+16,0.0,4.686016e+16,25831.0,9258703.0,1472.88,22971.88,710877.88,4332.0,146291.0,-481586.0,712780.0,-4.491724999322245e+16,6800769999677140.0,2859.12,25831.0
14460,2020,11433926.0,1348899.0,10085027.0,6058633.0,5.637298e+16,-7.123016e+16,-1.485718e+16,5.796628e+16,0.0,2.106359e+16,342969.0,3823695.0,28730.340000000004,287198.34,1773725.34,84501.0,256343.0,-1533908.0,3269197.0,1.4857180010085028e+16,-7.12301600013489e+16,55770.659999999996,342969.0
14664,2020,1782481.0,0.0,1782481.0,1166920.0,1.040105e+16,135250000000000.0,1.02658e+16,7423760000000000.0,0.0,5115890000000000.0,1391.0,1051181.0,11169.68,-20291.32,120136.68,32852.0,4151670.0,-123001.0,-1744530.0,-1.026579999821752e+16,135250000000000.0,21682.32,1391.0
14761,2020,2340605.0,0.0,2340605.0,1429280.0,7183070000000000.0,160950000000000.0,7022120000000000.0,1.622298e+16,0.0,6340680000000000.0,25242.0,1073495.0,62370.62,-95830.38,221896.62,183443.0,-30130.0,19004.0,-14973.0,-7022119997659395.0,160950000000000.0,121072.38,25242.0
14826,2020,53295000.0,31536.0,53263464.0,17641000.0,3.6488e+17,-6.714106e+16,2.9773894e+17,1.6807e+17,-2526100000000000.0,1.8483e+17,391709.0,51253000.0,-247520.00000000003,872189.0,1719480.0,-728000.0,23781810.0,-7833134.0,-9022124.0,-2.977389399467365e+17,-6.714106000003154e+16,-480480.0,-2526099999608291.0
1520,2020,662502.0,14773.0,647729.0,260941.0,8256470000000000.0,-7.9465866e+17,-7.8640219e+17,-1631450000000000.0,0.0,4987190000000000.0,1728762.0,20374.0,-5347.18,1739141.82,-55075.18,-15727.0,1284848.0,-1330935.0,459305.0,7.864021900006477e+17,-7.946586600000147e+17,-10379.82,1728762.0
15253,2020,45562807.0,204056.0,45358751.0,13594051.0,3.8047138e+17,-1.0573599e+17,2.7473539e+17,7.515669e+16,30000000000000.0,1.240127e+17,1607474.0,20330208.0,-222970.64,2040299.3599999999,1951822.3599999999,-655796.0,1183054.0,-1895113.0,3208921.0,-2.7473538995464125e+17,-1.0573599000020406e+17,-432825.36,30000001607474.0
15423,2020,27245.0,91579.0,-64334.0,26652.0,127160000000000.0,824130000000000.0,-696970000000000.0,145290000000000.0,0.0,39420000000000.0,12330.0,30809.0,1066.5800000000002,10259.58,10259.58,3137.0,39840.0,-6487.0,-35418.0,696969999935666.0,824129999908421.0,2070.42,12330.0
15458,2020,155170.0,2077499.0,-1922329.0,66949.0,1291860000000000.0,2.278802e+16,-2.149616e+16,259840000000000.0,0.0,572080000000000.0,-92431.0,453812.0,-3151.46,-86313.46,22014.54,-9269.0,506086.0,-34931.0,-482812.0,2.149615999807767e+16,2.27880199979225e+16,-6117.54,-92431.0
15539,2020,66297000.0,188908.0,66108092.0,14977000.0,4.4788e+17,-2.2441496e+17,2.2346504e+17,2.1509e+17,0.0,1.2e+17,2905000.0,31989000.0,-350200.0,3584800.0,3584800.0,-1030000.0,1376437.0,-191642.0,286571.0,-2.234650399338919e+17,-2.244149600001889e+17,-679800.0,2905000.0
1562,2020,214531.0,97500.0,117031.0,129953.0,932800000000000.0,-2.062507e+16,-1.969227e+16,1212510000000000.0,0.0,634720000000000.0,495533.0,162973.0,1345.0400000000002,492922.04,13820.04,3956.0,276234.0,-92218.0,-231574.0,1.969227000011703e+16,-2.06250700000975e+16,2610.96,495533.0
1597,2020,5670951.0,0.0,5670951.0,98322.0,1.923164e+16,728010000000000.0,1.850363e+16,3.747787e+16,0.0,76110000000000.0,-6804.0,1353.0,266.90000000000003,-7322.1,-7322.1,785.0,3480740.0,-2438112.0,-608285.0,-1.850362999432905e+16,728010000000000.0,518.0999999999999,-6804.0
16101,2020,3749999.0,5716030.0,-1966031.0,2542887.0,2.191611e+16,5783690000000000.0,1.613242e+16,1.558388e+16,-1.298801e+16,1.466986e+16,-77000.0,884045.0,-24818.300000000003,-28823.300000000003,-28823.300000000003,-72995.0,2333644.0,-2706894.0,30112.0,-1.6132420001966032e+16,5783689994283970.0,-48176.7,-1.2988010000077e+16
16292,2020,49664906.0,0.0,49664906.0,22911984.0,4.0851372e+17,-2.1344442e+17,1.950693e+17,8.813534e+16,0.0,1.5440328e+17,1390069.0,39469700.0,-577658.3,2511405.7,2511405.7,-1698995.0,440375.0,-94201.0,-380438.0,-1.950692999503351e+17,-2.1344442e+17,-1121336.7,1390069.0
16306,2020,1632496.0,0.0,1632496.0,601200.0,2.186288e+16,-974960000000000.0,2.088792e+16,-5537920000000000.0,0.0,1.803751e+16,-15698.0,76159.0,144606.76,-296405.24,-289623.24,425314.0,318586.0,-382841.0,417152.0,-2.0887919998367504e+16,-974960000000000.0,280707.24,-15698.0
16438,2020,11270.0,0.0,11270.0,1048.0,3800000000000.0,10000000000.0,3790000000000.0,108900000000000.0,0.0,3800000000000.0,-574.0,0.0,17.68,-608.32,-608.32,52.0,978546.0,0.0,-1117168.0,-3789999988730.0,10000000000.0,34.32,-574.0
16497,2020,282912.0,46891.0,236021.0,1415.0,1249450000000000.0,0.0,1249450000000000.0,1579670000000000.0,947540000000000.0,9960000000000.0,-55356.0,0.0,-2951.5400000000004,-49626.54,-49626.54,-8681.0,7691205.0,-1401432.0,-4307482.0,-1249449999763979.0,-46891.0,-5729.459999999999,947539999944644.0
16632,2020,845867.0,525076.0,320791.0,349138.0,5296920000000000.0,-125540000000000.0,5171380000000000.0,3161750000000000.0,-1861230000000000.0,2186280000000000.0,143887.0,994701.0,-1693.2,147173.8,147173.8,-4980.0,1911716.0,12659.0,-1179495.0,-5171379999679209.0,-125540000525076.0,-3286.8,-1861229999856113.0
16659,2020,36730202.0,0.0,36730202.0,25135042.0,2.7763072e+17,3228980000000000.0,2.7440174e+17,8.96713e+16,0.0,2.0806607e+17,1688216.0,18619960.0,313164.48000000004,1080308.48,1080308.48,921072.0,2091810.0,-1452796.0,-541765.0,-2.744017399632698e+17,3228980000000000.0,607907.52,1688216.0
16993,2020,1711417.0,8694.0,1702723.0,741827.0,9929040000000000.0,626870000000000.0,9302170000000000.0,7185130000000000.0,0.0,4335710000000000.0,198485.0,447131.0,43496.880000000005,114049.88,114049.88,127932.0,50422.0,-937.0,-51487.0,-9302169998297276.0,626869999991306.0,84435.12,198485.0
17329,2020,35186248.0,666944.0,34519304.0,7733297.0,2.744425e+17,-1.4692401e+17,1.2751849e+17,7.741998e+16,0.0,5.380926e+16,2797268.0,12259159.0,-640027.9,4039675.1,4039675.1,-1882435.0,29725.0,-49114.0,-24533.0,-1.275184899654807e+17,-1.4692401000066694e+17,-1242407.1,2797268.0
17450,2020,45908371.0,2296858.0,43611513.0,10941586.0,3.0612044e+17,-1.341935e+17,1.7192694e+17,1.5296327e+17,-1.695235e+16,4.856159e+16,304675.0,6966159.0,-501097.78,1277394.22,1277394.22,-1473817.0,992740.0,-753232.0,233528.0,-1.7192693995638848e+17,-1.3419350000229686e+17,-972719.22,-1.6952349999695324e+16
17671,2020,108738378.0,323112.0,108415266.0,19060868.0,3.9181614e+17,-9.503274e+16,2.967834e+17,6.9556764e+17,-254030000000000.0,1.7875084e+17,4770527.0,43126472.0,-194965.86000000002,5148990.14,5148990.14,-573429.0,1471177.0,-1052048.0,-933158.0,-2.967833998915847e+17,-9.50327400003231e+16,-378463.14,-254029995229473.0
17892,2020,4229264.0,0.0,4229264.0,1239116.0,2.132054e+16,4.677031e+16,-2.544977e+16,2.09721e+16,9604570000000000.0,2963860000000000.0,-13761.0,929563.0,-26245.960000000003,37187.03999999999,37187.03999999999,-77194.0,1778477.0,-308673.0,-859296.0,2.5449770004229264e+16,4.677031e+16,-50948.03999999999,9604569999986240.0
17914,2020,127923.0,1606816.0,-1478893.0,6983.0,9424770000000000.0,2.169119e+16,-1.226642e+16,-8145540000000000.0,0.0,8589900000000000.0,-81048.0,256.0,-26733.18,-29154.18,-29154.18,-78627.0,1245953.0,-2266266.0,887663.0,1.2266419998521108e+16,2.1691189998393184e+16,-51893.82,-81048.0
17973,2020,30783788.0,1539.0,30782249.0,9272019.0,1.6498624e+17,-8.067059e+16,8.431565e+16,1.4285164e+17,552760000000000.0,5.261918e+16,-5805798.0,5269144.0,-203555.96000000002,-5410659.96,-3231244.96,-598694.0,-96874.0,-6842.0,130849.0,-8.431564996921774e+16,-8.067059000000154e+16,-395138.04,552759994194202.0
18287,2020,46061.0,0.0,46061.0,14298.0,140460000000000.0,566240000000000.0,-425780000000000.0,320150000000000.0,111690000000000.0,41780000000000.0,2743.0,6079.0,-237.66000000000003,3204.34,3204.34,-699.0,203883.0,-88543.0,-159888.0,425780000046061.0,566240000000000.0,-461.34,111690000002743.0
18368,2020,5720585.0,0.0,5720585.0,1978441.0,3.808841e+16,-897120000000000.0,3.719129e+16,1.911744e+16,0.0,2.963948e+16,701868.0,1451174.0,-132074.7,958248.3,958248.3,-388455.0,273252.0,-163130.0,354638.0,-3.7191289994279416e+16,-897120000000000.0,-256380.3,701868.0
18376,2020,24592358.0,247.0,24592111.0,5507858.0,1.0466916e+17,-1.101995e+16,9.364921e+16,1.4125442e+17,0.0,1.372497e+16,3382650.0,3696428.0,-71119.5,3520705.5,3520705.5,-209175.0,1325635.0,-937773.0,-468879.0,-9.364920997540789e+16,-1.1019950000000248e+16,-138055.5,3382650.0
18414,2020,376604.0,27667.0,348937.0,290022.0,2735920000000000.0,1.625167e+16,-1.351575e+16,1030120000000000.0,-48480000000000.0,1597410000000000.0,17211.0,169293.0,-121.04,17445.96,17445.96,-356.0,588494.0,-421600.0,-90177.0,1.3515750000348936e+16,1.6251669999972332e+16,-234.95999999999998,-48479999982789.0
18465,2020,36250162.0,0.0,36250162.0,17489071.0,2.6339897e+17,-9.791996e+16,1.6547901e+17,9.910265e+16,-3.754472e+16,9.240841e+16,-1521263.0,81241102.0,-91587.16,-1343476.16,1105483.84,-269374.0,-278927.0,236761.0,-135029.0,-1.6547900996374982e+17,-9.791996e+16,-177786.84,-3.754472000152126e+16
18660,2020,49106884.0,851284.0,48255600.0,13811803.0,3.4871106e+17,-1.11994e+17,2.3671706e+17,1.4235778e+17,658880000000000.0,1.4405951e+17,3706986.0,30898458.0,-107431.50000000001,3915529.5,3915529.5,-315975.0,64272.0,-13910.0,-17915.0,-2.367170599517444e+17,-1.1199400000085128e+17,-208543.5,658880003706986.0
18708,2020,885454.0,1347897.0,-462443.0,558338.0,3212320000000000.0,0.0,3212320000000000.0,5642220000000000.0,0.0,2681140000000000.0,464599.0,180880.0,1754.7400000000002,461192.74,461192.74,5161.0,303913.0,-38928.0,-284554.0,-3212320000462443.0,-1347897.0,3406.2599999999998,464599.0
18724,2020,11297846.0,27177.0,11270669.0,415287.0,430350000000000.0,1.149945e+16,-1.10691e+16,1.1254811e+17,1332570000000000.0,351920000000000.0,1467052.0,0.0,2194.7000000000003,1462791.7,1462791.7,6455.0,-76949.0,-13388247.0,13543396.0,1.1069100011270668e+16,1.1499449999972824e+16,4260.299999999999,1332570001467052.0
18775,2020,21256354.0,593082.0,20663272.0,6303152.0,2.2948843e+17,-3.304722e+16,1.9644121e+17,-1.692489e+16,0.0,7.363428e+16,-1414600.0,1475759.0,-566803.8,-314333.80000000005,400831.19999999995,-1667070.0,3498000.0,-4787000.0,-793000.0,-1.9644120997933674e+17,-3.304722000059308e+16,-1100266.2,-1414600.0
18821,2020,33448620.0,2077823.0,31370797.0,8128080.0,2.5508858e+17,-1.0285077e+17,1.5223781e+17,7.939762e+16,0.0,7.624209e+16,86113.0,9889480.0,-460188.98000000004,979421.02,979421.02,-1353497.0,753936.0,31770.0,-1935497.0,-1.5223780996862922e+17,-1.0285077000207782e+17,-893308.02,86113.0
18953,2020,15918500.0,0.0,15918500.0,2632172.0,8.264521e+16,-2.370075e+16,5.894446e+16,7.653979e+16,-1420180000000000.0,4.510855e+16,1644548.0,3264911.0,-130017.02,1896933.98,1896933.98,-382403.0,206469.0,-165725.0,22275.0,-5.89444599840815e+16,-2.370075e+16,-252385.97999999998,-1420179998355452.0
18970,2020,10034488.0,0.0,10034488.0,2425331.0,8.19203e+16,-3.642366e+16,4.549664e+16,1.842458e+16,0.0,2.586678e+16,848021.0,2011192.0,-180086.78,1197601.22,1197601.22,-529667.0,51389.0,58213.0,-146728.0,-4.549663998996551e+16,-3.642366e+16,-349580.22,848021.0
19100,2020,1782151.0,9566035.0,-7783884.0,320917.0,1.614975e+16,4219280000000000.0,1.193047e+16,1671760000000000.0,5328950000000000.0,6649280000000000.0,-214692.0,944773.0,-26720.260000000002,-162823.26,-162823.26,-78589.0,340026.0,-1147674.0,805902.0,-1.1930470007783884e+16,4219279990433965.0,-51868.74,5328949999785308.0
19305,2020,434970.0,0.0,434970.0,200896.0,2434910000000000.0,190760000000000.0,2244150000000000.0,1914790000000000.0,0.0,662720000000000.0,-70767.0,58668.0,-5144.54,-60780.54,-60780.54,-15131.0,179794.0,-540690.0,284531.0,-2244149999565030.0,190760000000000.0,-9986.46,-70767.0
19330,2020,3366078.0,210000.0,3156078.0,192425.0,2.453437e+16,1.158567e+16,1.29487e+16,9126410000000000.0,-1050090000000000.0,8699440000000000.0,168574.0,969107.0,-4930.34,178144.66,178144.66,-14501.0,2564645.0,-1151032.0,-1240824.0,-1.2948699996843922e+16,1.158566999979e+16,-9570.66,-1050089999831426.0
19348,2020,2019251000.0,1163.0,2019249837.0,46224000.0,5.2361e+18,-5.83241e+16,5.1777759e+18,1.495641e+19,8030000000000.0,0.0,1943.0,173757000.0,3343560.0000000005,-6488497.0,8573560.0,9834000.0,14266759.0,-8098464.0,-5832764.0,-5.17777589798075e+18,-5.832410000000116e+16,6490440.0,8030000001943.0
19445,2020,11772457.0,1176.0,11771281.0,2004368.0,5.315845e+16,-3.157961e+16,2.157884e+16,6.456612e+16,0.0,1.388231e+16,-473578.0,5343338.0,-59525.50000000001,-358028.5,932026.5,-175075.0,693197.0,-238296.0,409729.0,-2.157883998822872e+16,-3.1579610000001176e+16,-115549.5,-473578.0
19453,2020,11093640.0,0.0,11093640.0,1750088.0,1.1037459e+17,-6.758769e+16,4.27869e+16,561810000000000.0,0.0,2.518699e+16,-423988.0,3999786.0,-267466.10000000003,95210.89999999997,101210.89999999997,-786665.0,2260821.0,-866076.0,-1501209.0,-4.278689998890636e+16,-6.758769e+16,-519198.89999999997,-423988.0
19550,2020,25448693.0,0.0,25448693.0,10710669.0,1.8688231e+17,-1.435201e+16,1.725303e+17,6.760462e+16,0.0,9.228378e+16,-10528499.0,18345397.0,-169946.96000000002,-10198601.96,1432168.04,-499844.0,-2177349.0,-385288.0,2379807.0,-1.725302999745513e+17,-1.435201e+16,-329897.04,-10528499.0
19569,2020,12814136.0,428491.0,12385645.0,3245351.0,2.6581195e+17,-7.52453e+16,1.9056665e+17,-1.3767059e+17,-32150000000000.0,1.0398216e+17,-5895251.0,6371817.0,-1654252.6600000001,-2684054.66,-2684054.66,-4865449.0,18855780.0,-6799571.0,-8601995.0,-1.9056664998761437e+17,-7.52453000004285e+16,-3211196.34,-32150005895251.0
