cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
20800,2018,809433.0,0.0,809433.0,337511.0,3250610.0,0.0,3250610.0,4843720.0,1706420.0,113020.0,12537790.0,-31008.000000000004,173212.0,1142682.0,-91200.0,229720.0,-72850.0,-151580.0,-3250609.999190567,0.0,-60192.0
20877,2018,4138007.0,0.0,4138007.0,2645322.0,29889520.0,20784080.0,9105440.0,11490550.0,13432880.0,1891700.0,6336040.0,-313935.6,2501104.4,-3472405.6,-923340.0,-45150.0,-32210.0,215880.0,-9105439.995861992,20784080.0,-609404.4
20885,2018,2444289.0,210861.0,2233428.0,7127.0,2460340.0,467230.0,1993110.0,21982550.0,300000000000.0,27530.0,1767510.0,165301.2,-293348.8,-1332778.8,486180.0,-861200.0,-6190.0,845290.0,-1993109.997766572,467229.999789139,320878.8
20915,2018,13636891.0,506931.0,13129960.0,7861258.0,87623050.0,55588340.0,32034710.0,48745860.0,26412530.0,1188060.0,54189950.0,464542.00000000006,286302.00000000006,6679612.0,1366300.0,5884670.0,-1558890.0,-4362780.0,-32034709.98687004,55588339.99949307,901758.0
20931,2018,12824421.0,0.0,12824421.0,8142335.0,131255350.0,774860.0,130480490.0,-3011140.0,59886190.0,-114420.0,162149090.0,-8443991.800000003,16276858.2,3743458.199999999,-24835270.0,-4090.0,-21980.0,-9920.0,-130480489.98717558,774860.0,-16391278.2
20958,2018,30115408.0,352091.0,29763317.0,29378.0,55891360.0,384741080.0,-328849720.0,245262720.0,0.0,266980000.0,23919430.0,351101.0,266298451.0,3483201.0,1032650.0,7793140.0,-3328830.0,-4557180.0,328849720.02976334,384741079.999648,681549.0
20966,2018,3224044.0,0.0,3224044.0,1486794.0,18990020.0,0.0,18990020.0,13250420.0,11450640.0,-6080800.0,13708370.0,-666529.2,-4786949.2,1872790.8,-1960380.0,1272660.0,1324310.0,-2524540.0,-18990019.99677596,0.0,-1293850.8
20982,2018,8875258.0,61521.0,8813737.0,1274156.0,35230710.0,2668590.0,32562120.0,53521870.0,7139330.0,1013470.0,12291420.0,-481484.20000000007,1948115.8,5640375.8,-1416130.0,2036580.0,-7816250.0,6502580.0,-32562119.991186265,2668589.999938479,-934645.8
20990,2018,13031194.0,1940014.0,11091180.0,7032072.0,94940790.0,210560920.0,-115620130.0,35371150.0,32094250.0,15939510.0,64884730.0,-1925535.6,19677314.4,-241335.60000000024,-5663340.0,1983040.0,-859300.0,-196220.0,115620130.01109119,210560919.99806,-3737804.4
2100,2018,214940.0,10097.0,204843.0,113262.0,1908380.0,70022730.0,-68114350.0,241020.0,1334880.0,-12647820.0,2474890.0,-66249.00000000001,-12519219.0,294991.0,-194850.0,38660.0,-578000.0,307830.0,68114350.00020485,70022729.9999899,-128601.0
21008,2018,2972760.0,0.0,2972760.0,753816.0,29340770.0,17337810.0,12002960.0,386830.0,11442910.0,497020.0,2156250.0,-1170477.2,2769122.8,-1298367.2,-3442580.0,3046710.0,60120.0,-2380650.0,-12002959.99702724,17337810.0,-2272102.8
21016,2018,4102463.0,0.0,4102463.0,1550627.0,15110540.0,59664580.0,-44554040.0,25914090.0,12891000.0,5978420.0,36193770.0,-404011.8,6762678.2,7232988.2,-1188270.0,-24160.0,-2400.0,106060.0,44554040.00410246,59664580.0,-784258.2
21032,2018,4259498.0,0.0,4259498.0,1027938.0,28225700.0,1925220.0,26300480.0,14369280.0,9567140.0,1343120.0,28672980.0,-467795.80000000005,2251194.2,4068444.2,-1375870.0,101840.0,87510.0,-204780.0,-26300479.995740503,1925220.0,-908074.2
21040,2018,3588425.0,0.0,3588425.0,508238.0,18139070.0,42086950.0,-23947880.0,17745180.0,3661680.0,1761470.0,4897670.0,-431222.0,2598548.0,1334098.0,-1268300.0,27780.0,-53950.0,45540.0,23947880.003588423,42086950.0,-837078.0
21067,2018,1835807.0,816905.0,1018902.0,936984.0,16487700.0,1621430.0,14866270.0,1870370.0,13776590.0,1280360.0,3599600.0,-473229.00000000006,2198981.0,-1065169.0,-1391850.0,4043400.0,-4911110.0,1362280.0,-14866269.998981098,1621429.999183095,-918621.0
21091,2018,9622087.0,0.0,9622087.0,3651832.0,49872200.0,0.0,49872200.0,46348670.0,20725460.0,0.0,49493610.0,-511006.4000000001,991953.6,5309913.6,-1502960.0,805920.0,-1907400.0,-1056780.0,-49872199.99037791,0.0,-991953.6
21121,2018,25703769.0,10572.0,25693197.0,18712413.0,194162560.0,3159580000.0,-2965417440.0,62875130.0,98810740.0,-2670000.0,198312120.0,2093431.0,-6733719.0,4986851.0,6157150.0,3060960.0,-993220.0,-1303320.0,2965417440.0256925,3159579999.9999886,4063719.0
21130,2018,1087083.0,0.0,1087083.0,848848.0,4865920.0,0.0,4865920.0,6004910.0,3281460.0,-6709770.0,5452460.0,-9996.0,-6690366.0,789384.0,-29400.0,176420.0,-4580.0,-204140.0,-4865919.998912917,0.0,-19404.0
21148,2018,2621039.0,49979755.0,-47358716.0,1787860.0,14172650.0,4538060.0,9634590.0,12037740.0,4535830.0,1650320.0,16812540.0,28920.400000000005,1594180.4,1957320.4,85060.0,49940.0,-3560.0,-86580.0,-9634590.047358716,4538059.950020245,56139.6
21156,2018,1688946.0,14971745.0,-13282799.0,834626.0,10656070.0,1771760.0,8884310.0,6233390.0,8355510.0,15000.0,17324960.0,-130243.80000000002,267826.2,804506.2,-383070.0,51708500.0,-219627120.0,200350490.0,-8884310.013282798,1771759.985028255,-252826.2
21180,2018,347192.0,0.0,347192.0,85601.0,1218350.0,1444910.0,-226560.0,2253570.0,653750.0,-11600.0,1113080.0,12049.6,-34990.4,-707130.4,35440.0,1178360.0,722360.0,-1925560.0,226560.000347192,1444910.0,23390.4
21199,2018,27472054.0,6408297.0,21063757.0,20263.0,68480300.0,178069850.0,-109589550.0,206240240.0,1766290.0,3315850.0,70595520.0,-680663.0,4637137.0,3304177.0,-2001950.0,2669420.0,1322570.0,-969530.0,109589550.02106376,178069849.99359173,-1321287.0
21202,2018,1847488.0,0.0,1847488.0,572503.0,12330200.0,233870380.0,-221540180.0,6144680.0,3545490.0,1000780.0,12080610.0,-86713.6,1169106.4,525306.4,-255040.0,-674230.0,-428440.0,9473740.0,221540180.00184748,233870380.0,-168326.4
21237,2018,12299682.0,0.0,12299682.0,2146628.0,60158020.0,8789040.0,51368980.0,62838800.0,9787640.0,-53920.0,31291070.0,-1714728.8,3274671.2,12210821.2,-5043320.0,10078120.0,-2110030.0,-9362620.0,-51368979.98770032,8789040.0,-3328591.2
21300,2018,4744122.0,2853106.0,1891016.0,811927.0,21381850.0,27790830.0,-6408980.0,26059370.0,1891170.0,11035900.0,5084310.0,-551677.2000000001,12106802.8,2265352.8,-1622580.0,11260.0,-11260.0,0.0,6408980.001891016,27790829.997146897,-1070902.8
21334,2018,71388.0,295000.0,-223612.0,28456.0,930140.0,0.0,930140.0,-216260.0,176330.0,2852770.0,510310.0,-21460.8,2894429.2,14469.2,-63120.0,3658400.0,571910.0,-1133830.0,-930140.000223612,-295000.0,-41659.2
21342,2018,1740647.0,75035.0,1665612.0,10373.0,57550170.0,3826550.0,53723620.0,-40143700.0,4094420.0,4202770.0,90600.0,-1225047.2,6580802.8,-1897717.2,-3603080.0,706700.0,-575400.0,57090.0,-53723619.998334385,3826549.999924965,-2378032.8
21350,2018,4651685.0,207017.0,4444668.0,2251114.0,32584090.0,7060.0,32577030.0,13932760.0,7641580.0,837000.0,11660480.0,-69737.40000000001,972372.6,-603987.4,-205110.0,-372250.0,36000.0,321650.0,-32577029.995555326,7059.999792983,-135372.6
21431,2018,10556983.0,1374827.0,9182156.0,4318253.0,22893100.0,30149670.0,-7256570.0,82676730.0,14192350.0,18952450.0,37243090.0,289000000000.0,18951889.0,11353429.0,850000000000.0,9134640.0,-8926220.0,-1283290.0,7256570.009182157,30149669.998625167,561000000000.0
21440,2018,3708429.0,2712.0,3705717.0,801655.0,14825560.0,23847390.0,-9021830.0,22258730.0,9603810.0,606430.0,12441450.0,-491534.60000000003,1560585.4,1988785.4,-1445690.0,763090.0,-733700.0,715960.0,9021830.003705716,23847389.999997288,-954155.4
21466,2018,9849508.0,895713.0,8953795.0,422830.0,20316210.0,87544110.0,-67227900.0,78178870.0,0.0,-526840.0,12907030.0,-500704.4000000001,445115.6,3246245.6,-1472660.0,14704240.0,44271890.0,-34855450.0,67227900.0089538,87544109.99910429,-971955.6
21490,2018,14606580.0,0.0,14606580.0,4986366.0,83448710.0,4122560.0,79326150.0,62617090.0,15289020.0,-8562970.0,18829090.0,-907279.8,-6801779.8,9269090.2,-2668470.0,27020250.0,-14108100.0,-14542170.0,-79326149.98539342,4122560.0,-1761190.2
21520,2018,1937123.0,628172.0,1308951.0,259114.0,21737430.0,41248490.0,-19511060.0,-2366200.0,14205740.0,500310.0,1892640.0,-557256.6000000001,1582043.4,-1091226.6,-1638990.0,1700360.0,-713000.0,-990450.0,19511060.00130895,41248489.99937183,-1081733.4
21555,2018,3945562.0,0.0,3945562.0,664992.0,30989790.0,3062180.0,27927610.0,8465830.0,15715920.0,2012790.0,20192600.0,-552812.8,3085897.2,2172087.2,-1625920.0,128340.0,-127390.0,26610.0,-27927609.99605444,3062180.0,-1073107.2
21610,2018,37672245.0,27420.0,37644825.0,7475618.0,126280490.0,2227430.0,124053060.0,250441960.0,57557890.0,2048750.0,48319150.0,-182518.8,2403051.2,21237811.2,-536820.0,-522610.0,-220000000000.0,478380.0,-124053059.96235517,2227429.99997258,-354301.2
21636,2018,2628385.0,0.0,2628385.0,1737707.0,27048740.0,0.0,27048740.0,-764890.0,21953710.0,-683740.0,7097950.0,-1075770.2,1404519.8,-6474710.2,-3164030.0,1663960.0,-848350.0,-1008320.0,-27048739.997371618,0.0,-2088259.8
21717,2018,128297.0,0.0,128297.0,121982.0,696780.0,8827550.0,-8130770.0,586190.0,692900.0,422620.0,1265110.0,23745.6,376525.6,515695.6,69840.0,15410.0,-40860.0,-115670.0,8130770.000128298,8827550.0,46094.4
21725,2018,421.0,130428.0,-130007.0,119.0,150060.0,1164520.0,-1014460.0,-145850.0,143030.0,-333810.0,50000000000.0,-7554.800000000001,-319144.8,-34744.8,-22220.0,1217566410.0,-697595450.0,-349667950.0,1014459.999869993,1164519.999869572,-14665.2
21733,2018,82563091.0,0.0,82563091.0,65967300.0,676929950.0,8894130.0,668035820.0,148700960.0,568028380.0,-4212760.0,116858390.0,4238967.000000001,-12441343.0,27365767.0,12467550.0,3789350.0,-2085100.0,-614130.0,-668035819.917437,8894130.0,8228583.0
21881,2018,3910448.0,0.0,3910448.0,1434206.0,21604870.0,1438240.0,20166630.0,17499610.0,6247000.0,-1493670.0,26644630.0,-177163.8,-1149763.8,3659756.2,-521070.0,428080.0,-464050.0,-547720.0,-20166629.99608955,1438240.0,-343906.2
21903,2018,8628636.0,15951.0,8612685.0,2049249.0,76063810.0,7005940.0,69057870.0,10222550.0,17713220.0,470870.0,30377560.0,-1083155.0,2573465.0,8081015.0,-3185750.0,-1111680.0,230810.0,778810.0,-69057869.99138731,7005939.999984049,-2102595.0
22020,2018,15873954.0,28.0,15873926.0,7191320.0,146254550.0,1318290.0,144936260.0,12484990.0,40354780.0,-3233730.0,80753890.0,-2316144.6,1262315.4,6387745.4,-6812190.0,-10187730.0,-504930.0,9173670.0,-144936259.9841261,1318289.999999972,-4496045.4
22055,2018,3162102.0,956873.0,2205229.0,1982028.0,21884510.0,170000.0,21714510.0,9736510.0,13750090.0,18630000.0,27641300.0,929046.6,16826556.6,-1519813.4,2732490.0,-2649610.0,517680.0,1793580.0,-21714509.99779477,169999.999043127,1803443.4
22187,2018,1537063.0,465117.0,1071946.0,1039562.0,5304670.0,1227260.0,4077410.0,10065960.0,3709860.0,308390.0,8489200.0,241661.80000000002,-160718.19999999998,1579641.8,710770.0,-115140.0,-960000000000.0,114100.0,-4077409.9989280547,1227259.999534883,469108.2
22217,2018,137607.0,0.0,137607.0,54555.0,445220.0,28405210.0,-27959990.0,930850.0,241360.0,1487480.0,875840.0,6599.4,1474669.4,-1653700.6,19410.0,2769990.0,-267230.0,-3087190.0,27959990.00013761,28405210.0,12810.6
22349,2018,1045032.0,147966.0,897066.0,842001.0,3336900.0,125950050.0,-122613150.0,7113420.0,2558890.0,247230.0,15266590.0,-72355.4,387684.6,1566894.6,-212810.0,4293140.0,-3125630.0,-1934180.0,122613150.0008971,125950049.99985203,-140454.6
22357,2018,5505253.0,680909.0,4824344.0,344869.0,15985200.0,70844670.0,-54859470.0,39067330.0,2550720.0,-7797240.0,3741120.0,-182206.0,-7443546.0,3982134.0,-535900.0,-13973170.0,-3490540.0,17484460.0,54859470.00482433,70844669.99931909,-353694.0
22365,2018,3943533.0,1363113.0,2580420.0,2241102.0,7439460.0,2772220.0,4667240.0,31995870.0,2256420.0,1621160.0,7972040.0,392577.6,859097.6,3490157.6,1154640.0,11237930.0,535920.0,-776360.0,-4667239.99741958,2772219.998636887,762062.4
22454,2018,681871.0,586559.0,95312.0,464486.0,3473910.0,5643090.0,-2169180.0,3344800.0,2078950.0,11296010.0,5983830.0,-14827.400000000001,11324792.6,135012.6,-43610.0,-6595900.0,-22190.0,19006050.0,2169180.000095312,5643089.999413441,-28782.6
22470,2018,8796741.0,0.0,8796741.0,6412390.0,64938690.0,4816130.0,60122560.0,23028720.0,53885980.0,-2575360.0,155904440.0,-1001939.2,-630419.2000000001,7919230.8,-2946880.0,-164060.0,-2670420.0,2835680.0,-60122559.991203256,4816130.0,-1944940.8
22497,2018,3549313.0,21793.0,3527520.0,981666.0,11948200.0,3351240.0,8596960.0,23544930.0,10478850.0,-189530.0,19321240.0,-95349.6,-4439.6,4155520.4,-280440.0,384660.0,2094690.0,-3004530.0,-8596959.99647248,3351239.999978207,-185090.4
22500,2018,72150.0,0.0,72150.0,11445.0,3405330.0,11233980.0,-7828650.0,-2683830.0,1909050.0,-1983790.0,95390.0,3558674.6000000006,-8891805.4,3344204.6000000006,10466690.0,4258920.0,-905640.0,-3468050.0,7828650.00007215,11233980.0,6908015.4
22519,2018,792471.0,193046.0,599425.0,392904.0,3267830.0,3886310.0,-618480.0,4656880.0,1371200.0,1892020.0,3056960.0,14446.600000000002,1863976.6,115646.6,42490.0,-67035400.0,373040.0,124158650.0,618480.000599425,3886309.9998069536,28043.4
22551,2018,3585942.0,262203.0,3323739.0,1356306.0,31921930.0,1724120.0,30197810.0,3937490.0,12391020.0,-1115810.0,18669360.0,-672333.0,189307.0,-2679223.0,-1977450.0,-485350.0,-604000.0,2267020.0,-30197809.99667626,1724119.999737797,-1305117.0
22560,2018,1057219.0,0.0,1057219.0,435707.0,6936620.0,3749780.0,3186840.0,3635570.0,1512180.0,143690.0,6698410.0,-264044.00000000006,656246.0,241846.0,-776600.0,-3553460.0,-223140.0,4069520.0,-3186839.998942781,3749780.0,-512556.0
22586,2018,1229505.0,132605.0,1096900.0,151005.0,4154650.0,738790.0,3415860.0,8140400.0,1289370.0,-1559020.0,665940.0,-21981.0,-1516351.0,-146861.0,-64650.0,958460000.0,-187520000.0,-1060760000.0,-3415859.9989031,738789.999867395,-42669.0
22594,2018,2244231.0,2193.0,2242038.0,409022.0,10184190.0,156988410.0,-146804220.0,12258120.0,3170220.0,11796720.0,3145460.0,-89100.4,11969679.6,917279.6,-262060.0,14914560.0,19487460.0,-1939010.0,146804220.00224206,156988409.9999978,-172959.6
22616,2018,131989532.0,0.0,131989532.0,2425371.0,543244580.0,190434220.0,352810360.0,776650740.0,227762210.0,52005830.0,86734660.0,-530733.2000000001,53036076.8,25401316.8,-1560980.0,1663510.0,-473330.0,-1334850.0,-352810359.8680105,190434220.0,-1030246.8
22675,2018,4771546.0,1920738.0,2850808.0,1419900.0,31571520.0,1340210.0,30231310.0,16143940.0,4033660.0,149580.0,12581300.0,-1315959.8,2704090.2,4175670.2,-3870470.0,8410000.0,-5900000.0,-990000.0,-30231309.99714919,1340209.998079262,-2554510.2
22691,2018,8744518.0,6318.0,8738200.0,2784599.0,61789720.0,8542420.0,53247300.0,25655460.0,24160770.0,-37310.0,29171950.0,-1034905.6,1971624.4,3900954.4,-3043840.0,22081050.0,-984590.0,-32571860.0,-53247299.9912618,8542419.999993682,-2008934.4
22780,2018,216982.0,104641.0,112341.0,98844.0,457160.0,4997530.0,-4540370.0,1712660.0,342470.0,0.0,1493060.0,17584.800000000003,-34135.2,-195199999999.99805,51720.0,-955180.0,1805280.0,-1036110.0,4540370.000112341,4997529.999895359,34135.2
22799,2018,167430.0,22202.0,145228.0,51722.0,820800.0,66048860.0,-65228060.0,853500.0,336350.0,8704990.0,1421090.0,-10312.2,8725007.8,47377.8,-30330.0,10000000000.0,0.0,0.0,65228060.000145234,66048859.9999778,-20017.8
22810,2018,10671571.0,31375.0,10640196.0,2192641.0,77944170.0,18090010.0,59854160.0,28771540.0,26842180.0,3569560.0,46220870.0,-5233800.2,13729289.8,18318529.8,-15393530.0,2007230.0,-618220.0,-1458140.0,-59854159.98935981,18090009.999968626,-10159729.8
22942,2018,2251042.0,13778.0,2237264.0,299953.0,18636170.0,1759956320.0,-1741320150.0,3874250.0,996230.0,688670.0,1808890.0,32561.800000000003,625461.8,2205371.8,95770.0,6480.0,34960.0,-36830.0,1741320150.002237,1759956319.9999862,63208.2
23000,2018,2772055.0,9312.0,2762743.0,1264930.0,24957600.0,0.0,24957600.0,2762950.0,14660620.0,20230.0,11184610.0,-418733.8,833066.2,1172846.2,-1231570.0,-1980.0,37080.0,62040.0,-24957599.997237258,-9312.0,-812836.2
23035,2018,1647676.0,51306.0,1596370.0,708827.0,5904670.0,81989120.0,-76084450.0,10572090.0,2207000.0,5907830.0,6855590.0,7075.400000000001,5894095.4,696815.4,20810.0,28889590.0,-31776330.0,-8010070.0,76084450.00159636,81989119.9999487,13734.6
23159,2018,13680123.0,624727.0,13055396.0,7194996.0,68497380.0,245060.0,68252320.0,68303850.0,56216950.0,1233530.0,0.0,6552248.8,-11485541.2,33789958.8,19271320.0,18100.0,33730.0,-38930.0,-68252319.9869446,245059.999375273,12719071.2
23175,2018,2190204.0,0.0,2190204.0,556947.0,15439420.0,28630180.0,-13190760.0,6462620.0,2988680.0,7581370.0,7449540.0,-408278.8,8373911.2,970231.2,-1200820.0,841290.0,-547830.0,-293560.0,13190760.002190204,28630180.0,-792541.2
23221,2018,2429560.0,76934.0,2352626.0,1143639.0,9590170.0,11911560.0,-2321390.0,14705430.0,4072650.0,1645400.0,12624860.0,-92051.6,1824088.4,2191478.4,-270740.0,-5560.0,-31780.0,-2330.0,2321390.002352626,11911559.999923065,-178688.4
23248,2018,1446470.0,4936857.0,-3490387.0,408194.0,7812210.0,27431140.0,-19618930.0,6652490.0,2315820.0,473040.0,11024570.0,-117935.80000000002,701974.2,251444.2,-346870.0,-14767260.0,15732390.0,-7890.0,19618929.996509608,27431139.995063145,-228934.2
23264,2018,94126138.0,74612.0,94051526.0,25329605.0,365787140.0,10933810.0,354853330.0,575474240.0,248283700.0,1115680.0,502313360.0,-12999682.4,26350357.6,139008947.6,-38234360.0,479307710.0,-9265120.0,-405298640.0,-354853329.90594846,10933809.999925388,-25234677.6
23272,2018,3222897.0,434233.0,2788664.0,193888.0,10632740.0,20816810.0,-10184070.0,21596230.0,1498990.0,22510.0,1048270.0,-131960.80000000002,278669.2,727029.2,-388120.0,19996830.0,23834730.0,-42563840.0,10184070.002788665,20816809.99956577,-256159.2
23280,2018,1838330.0,0.0,1838330.0,374698.0,17268940.0,1768940.0,15500000.0,1114360.0,16078960.0,-324410.0,8140930.0,-638962.0,915928.0,500828.0,-1879300.0,8922660.0,-5363210.0,-2356810.0,-15499999.99816167,1768940.0,-1240338.0
23302,2018,99272904.0,0.0,99272904.0,36008601.0,613670260.0,7253630.0,606416630.0,379058780.0,420024050.0,-1406290.0,1194735570.0,-11747717.4,21398102.6,54863952.6,-34552110.0,33280000.0,-1960000.0,-5580000.0,-606416629.900727,7253630.0,-22804392.6
23310,2018,6169199.0,4732504.0,1436695.0,4633122.0,50540970.0,2246660.0,48294310.0,11151020.0,36598460.0,10489560.0,16925690.0,-578496.4,11612523.6,3772973.6,-1701460.0,-13847780.0,24759050.0,-9978190.0,-48294309.9985633,2246659.995267496,-1122963.6
23396,2018,7431314.0,0.0,7431314.0,1969374.0,57766140.0,7318030.0,50448110.0,16547000.0,11110870.0,-2172960.0,22642180.0,-1046248.0,-142008.00000000012,3792422.0,-3077200.0,246590.0,-17480.0,56230.0,-50448109.99256869,7318030.0,-2030952.0
23426,2018,4105194.0,0.0,4105194.0,424474.0,22496560.0,51481840.0,-28985280.0,18555380.0,2115590.0,20883510.0,7420230.0,-671132.8,22186297.2,1803097.2,-1973920.0,92503700.0,-24883170.0,-46034000.0,28985280.00410519,51481840.0,-1302787.2
23485,2018,27142181.0,0.0,27142181.0,4081138.0,188412980.0,17708800.0,170704180.0,83008830.0,24751260.0,-40910.0,65849360.0,-4109984.600000001,7937295.4,10701695.4,-12088190.0,996510.0,-507470.0,-834280.0,-170704179.97285783,17708800.0,-7978205.4
23493,2018,639231.0,9967.0,629264.0,283716.0,10155810.0,4827830.0,5327980.0,-3763500.0,2801220.0,-4275750.0,5382730.0,-69173.00000000001,-4141473.0,-6575493.0,-203450.0,1978260.0,-670530.0,-1127750.0,-5327979.999370736,4827829.999990033,-134277.0
23507,2018,846007.0,0.0,846007.0,413107.0,3900400.0,9910.0,3890490.0,4559670.0,1708360.0,-22310.0,5892150.0,-51510.0,77680.0,788660.0,-151500.0,71620.0,-24820.0,-42250.0,-3890489.999153993,9910.0,-99990.0
23531,2018,71382940.0,0.0,71382940.0,11992220.0,550031030.0,601710.0,549429320.0,163798370.0,182125510.0,-57090.0,322618560.0,-9657883.6,18690566.4,29265896.4,-28405540.0,1611890.0,-1160070.0,-636140.0,-549429319.9286171,601710.0,-18747656.4
23574,2018,1638482.0,0.0,1638482.0,458305.0,6232640.0,659610.0,5573030.0,10152180.0,3763540.0,2268580.0,15820810.0,-59302.80000000001,2383697.2,194057.2,-174420.0,10910.0,0.0,-10890.0,-5573029.998361518,659610.0,-115117.2
23590,2018,482034.0,23676.0,458358.0,124544.0,3051660.0,51390.0,3000270.0,1768680.0,2059790.0,27540.0,5850050.0,-81304.2,185365.8,2001775.8,-239130.0,2985610.0,-1112120.0,-3120130.0,-3000269.999541642,51389.999976324,-157825.8
23604,2018,805724.0,0.0,805724.0,740068.0,5195420.0,6157260.0,-961840.0,2861820.0,2673160.0,3970430.0,3616690.0,-26027.0,4020953.0,358913.0,-76550.0,3585360.0,-2464080.0,-978810.0,961840.000805724,6157260.0,-50523.0
23612,2018,218281.0,0.0,218281.0,53286.0,1695390.0,2769970.0,-1074580.0,487420.0,523450.0,769980.0,630730.0,-52098.2,871111.8,89531.8,-153230.0,-558450.0,-317020.0,1235350.0,1074580.000218281,2769970.0,-101131.8
23620,2018,4734289.0,0.0,4734289.0,317875.0,41912570.0,4645630.0,37266940.0,5430320.0,4936320.0,140420.0,8535930.0,-2379337.0,4759133.0,1028173.0,-6998050.0,-47500.0,-171320.0,1210.0,-37266939.995265715,4645630.0,-4618713.0
23710,2018,248909.0,160575.0,88334.0,149473.0,2859210.0,2509500.0,349710.0,-370120.0,2490770.0,-1640890.0,6357410.0,-88981.4,-1468161.4,-161081.4,-261710.0,-8250.0,0.0,7300.0,-349709.999911666,2509499.999839425,-172728.6
23817,2018,185526.0,0.0,185526.0,158337.0,952300.0,3731800.0,-2779500.0,902960.0,736500.0,1736360.0,3577150.0,2400.4,1731700.4,235620.4,7060.0,25860000.0,-18990000.0,420000.0,2779500.000185526,3731800.0,4659.6
23825,2018,5192301.0,453619.0,4738682.0,1435941.0,35334590.0,6470410.0,28864180.0,16588420.0,16428810.0,657820.0,25385990.0,-587469.0,1798201.0,2737921.0,-1727850.0,12361640.0,-3941120.0,-6556720.0,-28864179.99526132,6470409.999546381,-1140381.0
23868,2018,1658724.0,26174.0,1632550.0,34771.0,13715550.0,399292140.0,-385576590.0,2871690.0,11037170.0,634623670.0,4507980.0,-696942.2,635976557.8,707007.8,-2049830.0,2030250.0,-860230.0,-2081050.0,385576590.0016326,399292139.99997383,-1352887.8
23930,2018,296421.0,161848.0,134573.0,193165.0,2238950.0,8172150.0,-5933200.0,725260.0,581480.0,6448730.0,442900.0,-139128.00000000003,6718802.0,-572348.0,-409200.0,919790.0,-1490970.0,-1048870.0,5933200.000134573,8172149.999838152,-270072.0
23957,2018,320142.0,0.0,320142.0,218090.0,2983770.0,38151830.0,-35168060.0,217650.0,1737930.0,551680.0,848310.0,-10740.6,572529.4,170429.4,-31590.0,305940.0,-103170.0,-231430.0,35168060.000320144,38151830.0,-20849.4
24058,2018,2209426.0,2056.0,2207370.0,399736.0,9097140.0,1307430.0,7789710.0,12997120.0,3847350.0,5974290.0,10769180.0,-228609.20000000004,6418060.8,959430.8,-672380.0,26938140.0,-880180.0,-31473270.0,-7789709.99779263,1307429.999997944,-443770.8
24090,2018,1245637.0,98281.0,1147356.0,489782.0,6388200.0,4939930.0,1448270.0,6068170.0,2354430.0,717880.0,12047090.0,-67133.00000000001,848197.0,1363847.0,-197450.0,1255450.0,-1208460.0,-353220.0,-1448269.998852644,4939929.999901719,-130317.0
24112,2018,11793206.0,366688.0,11426518.0,3521798.0,86295060.0,35941540.0,50353520.0,31637000.0,40567940.0,-49410.0,91533570.0,260633.80000000002,-555346.2,3696833.8,766570.0,3700.0,-1980.0,-7890.0,-50353519.98857348,35941539.99963331,505936.2
24120,2018,2702103.0,5000.0,2697103.0,535952.0,20917280.0,11862200.0,9055080.0,6103750.0,1653560.0,196630.0,17042750.0,-211565.0,607315.0,1200835.0,-622250.0,4077090.0,-3934560.0,-408730.0,-9055079.997302895,11862199.999995,-410685.0
24171,2018,36677000.0,0.0,36677000.0,17898000.0,226300000.0,80250.0,226219750.0,140470000.0,167460000.0,496130.0,542670000.0,-1227400.0,2878730.0,21012600.0,-3610000.0,-4110.0,-31170.0,27030.0,-226219749.963323,80250.0,-2382600.0
24201,2018,710187.0,459470.0,250717.0,473280.0,2729200.0,5375880.0,-2646680.0,4372670.0,1570820.0,0.0,8453350.0,27220.400000000005,-52839.6,830680.4,80060.0,-23880580.0,-1430570.0,25067050.0,2646680.000250717,5375879.99954053,52839.6
24236,2018,207986.0,6786723.0,-6578737.0,105316.0,1418570.0,6458320.0,-5039750.0,661290.0,1148100.0,3340730.0,3272370.0,-31045.400000000005,3400994.6,111664.6,-91310.0,4260060.0,-1022120.0,-2581640.0,5039749.993421263,6458319.993213277,-60264.6
24252,2018,2635128.0,7497.0,2627631.0,2365789.0,16208980.0,118465850.0,-102256870.0,10142300.0,13476840.0,11796180.0,9874440.0,753185.0,10334115.0,4996355.0,2215250.0,-139810.0,265350.0,-37040.0,102256870.00262764,118465849.99999249,1462065.0
24260,2018,3848902.0,26119.0,3822783.0,894407.0,26423760.0,28137320.0,-1713560.0,12065260.0,8951240.0,4705730.0,11600330.0,-411478.2,5504481.8,4368311.8,-1210230.0,913680.0,-1240340.0,347050.0,1713560.003822783,28137319.99997388,-798751.8
24279,2018,364198.0,0.0,364198.0,183095.0,3396960.0,6674590.0,-3277630.0,245020.0,1022790.0,2645420.0,1940030.0,10200000000.0,2645400.2,473020.2,30000000000.0,-2950.0,-266640.0,225520.0,3277630.000364198,6674590.0,19800000000.0
